"grid_id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","routeid","left","top","right","bottom","coords.x1","coords.x2"
322,,,,,,,,,,,1.6094379124341,,,,1.03972077083992,,,0,,,1.38629436111989,1.79175946922805,1.52226121886171,,1.242453324894,,,2.35924943564755,,1.497866136777,,,1.242453324894,,,,2.19101331733694,1.79175946922805,0.693147180559945,,,0.693147180559945,,2.04717228111105,3.53832690772198,,,,2.63649977928187,,,,,,1.38629436111989,,,,,,,,2.2975599250673,,,,,,2.01267584536757,,0.693147180559945,,,,,1.03972077083992,2.41814095347574,1.38629436111989,2.57083177825133,1.6094379124341,1.99449202328214,,,,,,0.693147180559945,0,,2.83321334405622,,1.15129254649702,,,,2.04717228111105,,0.693147180559945,1.31952866480763,1.497866136777,,,,,,,2.01267584536757,0.549306144334055,,,,,0.693147180559945,1.70059869083108,2.85851385070311,2.93181558779905,,,,,2189,4441897.35716,4160489.78728,4491897.35716,4110489.78728,4481100,4120900
324,,,0.693147180559945,,,0.346573590279973,,,,,1.03972077083992,1.09861228866811,,,,3.09104245335832,,0,,,,,1.64791843300216,,,,,,1.6661022550876,,0.693147180559945,0.80471895621705,,,,1.09861228866811,0.346573590279973,0,0,,0,1.242453324894,,0,2.6020033435384,,,,0,0,,0,,0,1.86883480914168,0.693147180559945,,0,,2.04717228111105,,,1.79175946922805,,,,,,0.693147180559945,,0,,,,,0,0.693147180559945,,0.80471895621705,0.693147180559945,,0.895879734614027,,,,,,,0,1.79175946922805,1.242453324894,0,,0.346573590279973,,,0.895879734614027,0.549306144334055,,0,,0.895879734614027,0.693147180559945,2.19722457733622,0,,0,,,,,,0.549306144334055,0.895879734614027,1.09861228866811,0.895879734614027,1.58902691517397,,,0.693147180559945,761,4441897.35716,4060489.78728,4491897.35716,4010489.78728,4485168,4058370
325,,,0,0,,1.34668013865024,,0,,,2.65005947347563,0.748933068388498,,,,0.878290044771784,0.885060619236666,0.115524530093324,0.346573590279973,,0.947228579566012,,1.58697414386478,0.414151108298,0.231049060186648,,,,2.85410228381783,2.23057312908766,1.6985439360255,1.16210382067454,0.173286795139986,,,1.00499084461267,0.398168770939568,0.173286795139986,2.37958856482142,,0.173286795139986,1.92809145408693,,1.71373739909167,3.77864386332667,,,0,0.173286795139986,0.346573590279973,0.598436467847756,0,,1.36308843689945,0.784698204615621,0.0770163533955495,,0.115524530093324,0.183102048111352,1.62718653810183,,,1.28099099485081,,,0.231049060186648,,0,0.382186433581136,,0.590839736314674,0,,,,0.183102048111352,1.24585515777069,0.693147180559945,1.98736376422636,0,0.237592562167559,0.346573590279973,1.42555537300535,,,0,0,,0.577622650466621,3.8964712704816,0.115524530093324,0.519860385419959,,,0.624628495323688,0.298626578204676,1.48613874848569,0.945355841578341,,0,,1.32627856577432,1.94112652311708,2.21782056378789,0.568183815089099,0.0770163533955495,0,,,,0,,1.53100654684276,1.84830548285379,2.84997508465561,2.61324200363341,1.38919130013806,,0,0.693147180559945,1758.33333333333,4441897.35716,4010489.78728,4491897.35716,3960489.78728,4446911.33333333,3982258.66666667
326,0.231049060186648,,,,,2.30457713540634,,0.693147180559945,,,0.621226662447,1.62756458513079,0,,,1.42555537300535,0,0,0,,0.346573590279973,,0.794513457586986,0,0.732408192445407,0,,,2.39695436088604,0,2.38419056818597,1.66094743328692,0,,,,0.850299345415539,0.693147180559945,2.45300748551182,,,1.88608302701342,,1.22631869460961,3.07833009481779,,,,0,,,,0.462098120373297,0,0.462098120373297,,,0,0,1.87883614279511,0,,2.4171149944574,,,,,0.346573590279973,0,,0.447939867307014,,,,,0,0.934417404570842,0,1.83938905022759,,0.346573590279973,0.231049060186648,0.274653072167027,,,,,,1.242453324894,3.41206511352265,1.42594561866405,0.346573590279973,,,0.346573590279973,0,1.05935127678265,0.346573590279973,,0.366204096222703,,2.37290046915626,1.96504626436804,1.38235727187786,1.54344652597548,,,,,,,,0.828302216596,0,1.94075532725463,1.42594561866405,0.828302216596,,0,1.78471674998638,2239,4441897.35716,3960489.78728,4491897.35716,3910489.78728,4461200,3933200
327,0.366204096222703,0,0.442844032024409,0.308065413582198,0.597253156409352,2.25739056995651,0,1.4473094213971,1.03972077083992,0,1.22624157406398,1.91647672189248,0.173286795139986,0,,1.67021426354725,1.37612972976605,0.45524089598631,0.661182505843081,,1.01082849990016,,0.813108753529837,0,0.635173134404138,0,2.56494935746154,2.83321334405622,2.36523730529707,0.531904971560983,2.10914996679949,2.34693149558551,0.638442416682846,,1.14152032386402,1.74385949631521,0.857919336413305,0.559533854003846,1.49123243910046,,0.224990483516513,1.5710784637803,0.231049060186648,1.21438701851314,3.19393668392978,,0.730337772445647,0.483900126363486,0.567854418886081,0.346573590279973,,0,,0.447939867307014,1.53634550771006,0.0770163533955495,,0,1.36407509498689,1.59741088860131,1.08414500470645,0.519860385419959,1.22282281895127,,,0,,0.529675638391324,1.14568285573021,0.231049060186648,0.5575685823056,0,,0.288811325233311,0.231049060186648,0.623832462503951,1.10854450486394,0.346573590279973,2.03045768433233,0,0.576310287385943,1.23541060565233,1.02784869102073,,,0.539964215938051,0,0,0.649892806856604,3.31033538979686,1.30630084165334,0.485203026391962,,1.33703498596392,0.207075554149,0.346573590279973,2.04399276046269,1.03155589428305,0,0.395519423971937,0.321152417544018,2.98648957354874,1.20414964382057,1.68077836650529,0.870871018576499,0.438202663467388,0.877635495536143,,,,0.173286795139986,0,0.92188625031585,0.346573590279973,2.61960887979104,1.24776701388965,1.3339077393464,,0.231049060186648,0.842877601351482,1781.71428571429,4441897.35716,3910489.78728,4491897.35716,3860489.78728,4461751.57142857,3876931.85714286
328,0.346573590279973,,0.770539951549338,0.757829365181361,,1.74505498736262,,1.81470430012315,,0,0.737366358954939,1.53008413819663,0,0.693147180559945,,1.44299279914178,1.27813812317071,0.0866433975699932,,0,1.01576309091987,,1.15434175082767,0,0.392783402317302,0.693147180559945,1.70059869083108,0,1.69461962435828,1.13301973272476,1.33502904723214,2.38092529724793,0.575646273248511,,1.22962648470465,1.46643754589469,0.686238812427157,0.173286795139986,0.969712359584749,,0.710186142869952,1.18274522024525,,1.51185558227032,3.10739074940076,,1.46481638489081,0.507149799051982,0.1656604433192,0.693147180559945,0.346573590279973,0.231049060186648,1.13373246055405,0.173286795139986,1.21049914947957,0,,0.231049060186648,1.44503335852453,1.22521716453768,0.0770163533955495,3.43967790223022,2.55297273695029,0,0,,,0,0.899243950378055,0.794513457586986,0.448383671599323,,,0.231049060186648,0,0.569134118861484,1.92960481134414,0.481728626316027,2.38670425487046,0,0.462098120373297,0.948989968670395,0.661182505843081,,2.07944154167984,0.366204096222703,0.173286795139986,,1.28980350145819,3.39008541953761,1.26367035695741,0.783250537917315,,0.975791421406189,0.623804073347342,0,1.16921250564946,0.741470610229085,0.693147180559945,0.845196596100507,,2.63844431172592,1.36979222738422,1.12516811499026,1.2146579423944,0.183102048111352,0,,,,0.0866433975699932,,1.44016532718425,,2.42755961924385,0.891410556557293,1.02836654173093,,0.173286795139986,1.24736066471946,2037.8,4441897.35716,3860489.78728,4491897.35716,3810489.78728,4459480.2,3833543
329,0.693147180559945,,0.346573590279973,,,1.35242227554862,,1.10467356269659,,0,2.32823877337275,2.05468280245957,0,,,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,,1.87137290200769,0.462098120373297,1.73466889569227,0,1.75249845734259,,,,2.54648685383281,1.0833247828203,2.24537945408214,2.45921671629856,0.730337772445647,,1.51710639706103,1.0909685357442,0.693147180559945,0.346573590279973,1.46880723891953,,0.231049060186648,1.90835224209306,,0.807683522044215,2.80480035731733,,,0,0.549306144334055,,,0.549306144334055,2.55639276292631,0.621226662447,1.58158611767651,,,,1.40650256839204,1.81809959814251,0.231049060186648,1.497866136777,3.2188758248682,,,0,,0,1.36663837121466,,,,,,,1.05165304637109,,1.09861228866811,1.4861462428807,0.693147180559945,,0.346573590279973,1.09861228866811,,,1.65701034404488,0,0,0,3.42294927676597,1.33622008888569,,,,1.23541060565233,0,3.76678362166842,0,,0,1.63777008376085,2.26634148700094,1.02896435065032,0.809902043482499,2.09275267030954,0.797915290463674,,,,1.09861228866811,0,1.05935127678265,1.26785228659023,,2.21275017538094,1.20568769365743,1.27608336836513,,0.231049060186648,2.19870623200363,1507,4441897.35716,3810489.78728,4491897.35716,3760489.78728,4466903,3805831.5
330,0.366204096222703,,,,,1.97140744601672,,0.346573590279973,,0.828302216596,0.566866230277026,1.47693893294777,,,,,,0,1.06916652975401,,0.995693196641249,0.5364793041447,0,0,0,,0,0.693147180559945,2.74749039537165,0,2.87677723406181,2.93522652985676,0.541662391410148,,,1.35698966637827,0.173286795139986,,1.46560836146929,,,1.03811389718322,,0.519860385419959,3.22353064012569,,,,0.298626578204676,,,,1.13373246055405,0.967800252726973,0.750485883388317,,,,3.12518405443513,2.41478309081958,0.0866433975699932,0.549306144334055,3.61091791264422,,0.693147180559945,0,,,1.56370354956295,,0,0,,0.519860385419959,0,0.549306144334055,1.14108704786696,0.693147180559945,2.34734281851242,0,0,1.54344652597548,1.63129398227596,,,1.32929184529334,1.42594561866405,0.693147180559945,0.462098120373297,2.88336229608596,2.66211763869849,0,,,0.693147180559945,,0.636615248342512,1.09861228866811,,0.346573590279973,0.693147180559945,3.28692447706444,1.86075135361534,1.84088979274176,1.7088471301012,0.115524530093324,,,,,,,1.39904869595592,,2.69442041235658,1.49106247102362,1.22962648470465,,0,0.462098120373297,596,4441897.35716,3760489.78728,4491897.35716,3710489.78728,4487870,3746056.5
331,0.173286795139986,,0,,,2.25376548389671,0,1.42849869945254,0.693147180559945,0.346573590279973,0.805776377256658,2.07696512576806,0,1.34381960192104,,,,0.303345995893437,1.97641806134003,1.03972077083992,1.8591492213109,1.07597019550739,0,1.05795922920587,0.549306144334055,0.462098120373297,0.486477537263828,0.566866230277026,2.60658596336392,1.11384179083886,3.26673586895322,2.09175548105242,0.483406032058959,,2.29655114940983,2.27256800244921,0.380362349288986,0.173286795139986,2.12310929442666,,0,1.17440522326686,,0.288811325233311,3.11163012812826,,1.03709604467856,0,0,,,,1.37926904970858,1.16898390807978,2.03465547319365,,,0.3106133312235,3.9389623495688,1.71600528767612,0.693523598153789,0.891362353787043,1.95800354512637,,0.693147180559945,1.16891178065426,,,1.00165008287902,0.346573590279973,1.09861228866811,0.383764182165674,,0.967015019544359,,0,0.936849097869404,,1.87821903825822,,0,0.563464397400338,1.07181294715544,,2.07747299705882,1.16308939841789,0.889987835817836,1.07448497647674,0.812580043010034,2.72015858848172,0.976450397905668,0,,,0.46591999683525,,0,0.563908201692647,,0.808671710653269,0.693147180559945,2.91393629559388,1.83296713421121,2.00987922765465,2.05131804446707,1.03988886434083,,,,,,1.40869740079231,1.21755831984114,0,2.93544326327087,0.806030697172674,0.760724698577973,,,1.45997854225252,1840,4441897.35716,3710489.78728,4491897.35716,3660489.78728,4485757.75,3702186
348,,,,0.346573590279973,,,,,,2.9049574070454,0,,,,,,,,,,,2.46688984983859,1.20252898629988,,,,,,1.09861228866811,0.317805383034795,0.238901262563741,,1.57490204424358,,,,,,,,1.94301905992536,,,,,3.08678800725741,,0.641775381907842,,0,0.240864313158014,,,0,,,1.20891639935439,,,0.821990072622844,,,1.48766063814693,,,,1.2038836422661,,,0.768377976400004,,,1.28795994910922,0.577308928060544,,,,,,0.231049060186648,0,,,,,,0.832309936699431,,,3.70439509158853,,,1.67013152326017,,0.590428785353559,0.495886879382311,0.693147180559945,,0,,,,0,,,,,,,0.857939023860162,,0.961666661002226,,1.25521654148966,,0.517254585363008,1.47287753061416,0.920721840670659,,0,1701.5,4491897.35716,4710489.78728,4541897.35716,4660489.78728,4504010,4665960
