route,x,y
1162,4668.648,4848.818
1163,4695.262,4823.089
1164,4692.746,4850.768
1165,4716.843,4852.7
1166,4743.439,4826.934
1167,4771.537,4829.146
1168,4740.937,4854.615
1169,4769.044,4856.826
1170,4795.618,4831.022
1171,4819.696,4832.881
1172,4793.131,4858.702
1173,4817.216,4860.561
1174,4843.769,4834.723
1175,4871.849,4836.849
1176,4841.296,4862.402
1177,4869.384,4864.527
1178,4895.912,4838.653
1179,4919.969,4840.439
1180,4893.453,4866.329
1181,4917.518,4868.113
1182,4944.02,4842.208
1183,4590.145,4866.241
1184,4614.252,4868.248
1185,4612.07,4891.957
1186,4638.359,4870.237
1187,4666.482,4872.536
1188,4636.183,4893.947
1189,4664.313,4896.247
1190,4690.587,4874.486
1191,4714.689,4876.419
1192,4688.424,4898.199
1193,4712.532,4900.132
1194,4738.789,4878.334
1195,4766.903,4880.546
1196,4736.638,4902.047
1197,4764.759,4904.259
1198,4790.996,4882.422
1199,4815.087,4884.28
1200,4788.858,4906.135
1201,4812.955,4907.992
1202,4839.173,4886.12
1203,4867.268,4888.244
1204,4837.047,4909.832
1205,4865.149,4911.955
1206,4891.343,4890.045
1207,4915.414,4891.828
1208,4889.231,4913.754
1209,4913.307,4915.536
1210,4609.885,4915.659
1211,4607.331,4943.303
1212,4634.004,4917.651
1213,4631.456,4945.297
1214,4659.602,4947.6
1215,4686.257,4921.904
1216,4710.372,4923.839
1217,4683.725,4949.553
1218,4707.847,4951.488
1219,4734.484,4925.754
1220,4762.611,4927.966
1221,4731.967,4953.405
1222,4760.103,4955.616
1223,4786.717,4929.842
1224,4810.82,4931.699
1225,4784.216,4957.492
1226,4808.325,4959.349
1227,4834.918,4933.538
1228,4863.027,4935.659
1229,4832.431,4961.187
1230,4860.549,4963.307
1231,4887.116,4937.458
1232,4911.198,4939.238
1233,4884.644,4965.104
1234,4908.735,4966.882
1235,4605.137,4966.992
1236,4629.269,4968.987
1237,4627.078,4992.671
1238,4655.239,4994.976
1239,4705.68,4975.181
1240,4703.509,4998.868
1241,4729.805,4977.098
1242,4757.949,4979.31
1243,4727.641,5000.784
1244,4755.792,5002.997
1245,4782.068,4981.185
1246,4806.184,4983.042
1247,4779.918,5004.872
1248,4804.04,5006.728
1249,4830.296,4984.879
1250,4858.421,4986.998
1251,4828.159,5008.564
1252,4856.291,5010.683
1253,4882.523,4988.794
1254,4880.4,5012.477
1255,4677.194,5020.61
1256,4701.335,5022.547
1257,4674.646,5048.228
1258,4698.794,5050.165
1259,4725.473,5024.465
1260,4753.632,5026.677
1261,4722.941,5052.083
1262,4751.108,5054.296
1263,4777.764,5028.552
1264,4801.893,5030.408
1265,4775.248,5056.171
1266,4799.385,5058.026
1267,4826.018,5032.244
1268,4854.159,5034.361
1269,4823.518,5059.861
1270,4851.667,5061.977
1271,4878.274,5036.154
1272,4748.941,5077.962
1273,4746.772,5101.621
1274,4773.088,5079.836
1275,4797.231,5081.691
1276,4770.925,5103.495
1277,4821.371,5083.526
1278,4744.599,5125.273
1279,4413.7,3979.5
1280,4376.7,4012.7
1281,4394.7,4014.1
1282,4411.3,4033.3
1283,4410.,4051.2
1284,4388.9,4066.2
1285,4426.6,4070.4
1286,4408.6,4069.1
1287,4389.3,4085.8
1288,4368.6,4120.2
1289,4385.2,4139.4
1290,4383.8,4157.3
1291,4371.3,4084.4
1292,4441.9,4107.6
1293,4422.6,4124.2
1294,4403.2,4140.7
1295,4457.2,4144.7
1296,4401.8,4158.6
1297,4437.8,4161.3
1298,4418.5,4177.9
1299,4363.1,4191.7
1300,4381.2,4193.1
1301,4399.1,4194.4
1302,4435.1,4197.1
1303,4361.7,4209.5
1304,4397.7,4212.3
1305,4415.8,4213.6
1306,4433.8,4215.
1307,4396.4,4230.2
1308,4414.4,4231.5
1309,4432.4,4232.9
1310,4450.4,4234.2
1311,4468.4,4235.5
1312,4377.,4246.7
1313,4431.,4250.8
1314,4375.6,4264.6
1315,4393.6,4266.
1316,4411.6,4267.3
1317,4429.7,4268.6
1318,4374.2,4282.5
1319,4410.3,4285.2
1320,4336.8,4297.6
1321,4408.9,4303.1
1322,4389.5,4319.6
1323,4407.5,4321.
1324,4316.,4332.
1325,4352.1,4334.7
1326,4370.1,4336.2
1327,4406.2,4338.8
1328,4424.2,4340.2
1329,4314.7,4349.9
1330,4368.7,4354.
1331,4404.7,4356.7
1332,4331.3,4369.1
1333,4367.3,4371.9
1334,4329.9,4387.
1335,4347.9,4388.4
1336,4365.9,4389.7
1337,4367.2,4138.
1338,4365.8,4155.9
1339,4310.5,4169.8
1340,4291.1,4186.3
1341,4326.9,4188.9
1342,4325.7,4206.9
1343,4252.3,4219.2
1344,4270.4,4220.6
1345,4288.4,4222.
1346,4324.4,4224.8
1347,4287.,4239.9
1348,4305.,4241.3
1349,4323.,4242.6
1350,4341.,4244.
1351,4359.,4245.4
1352,4285.6,4257.8
1353,4321.6,4260.5
1354,4357.6,4263.3
1355,4249.9,4274.
1356,4284.3,4275.5
1357,4264.8,4292.1
1358,4282.8,4293.5
1359,4300.8,4294.9
1360,4318.8,4296.3
1361,4191.4,4304.3
1362,4209.4,4305.7
1363,4263.4,4309.9
1364,4281.4,4311.4
1365,4208.,4323.5
1366,4244.,4326.4
1367,4262.1,4327.9
1368,4242.6,4344.2
1369,4260.5,4345.6
1370,4296.6,4348.5
1371,4241.2,4362.1
1372,4302.1,4043.2
1373,4300.7,4061.1
1374,4299.3,4079.
1375,4317.3,4080.3
1376,4335.3,4081.7
1377,4280.,4095.5
1378,4332.2,4098.3
1379,4332.6,4117.5
1380,4259.3,4129.9
1381,4295.4,4132.6
1382,4313.2,4134.
1383,4204.1,4143.7
1384,4220.6,4162.8
1385,4238.6,4164.2
1386,4185.3,4178.2
1387,4237.2,4182.1
1388,4218.3,4200.3
1389,4339.4,4028.
1390,4336.7,4044.3
1391,4288.,3970.1
1392,4270.2,3986.8
1393,4288.1,3988.2
1394,4213.5,3998.9
1395,4232.9,4001.9
1396,4286.9,4006.2
1397,4195.6,4017.1
1398,4213.6,4018.5
1399,4285.4,4023.9
1400,4248.4,4037.4
1401,4266.1,4040.5
1402,4192.9,4052.9
1403,4228.8,4055.6
1404,4246.8,4057.
1405,4264.8,4058.3
1406,4282.7,4059.7
1407,4191.6,4069.2
1408,4209.5,4072.1
1409,4281.4,4077.6
1410,4172.2,4087.2
1411,4190.2,4088.6
1412,4244.1,4092.7
1413,4260.6,4092.5
1414,4202.3,3927.5
1415,4220.6,3929.2
1416,4238.4,3930.5
1417,4201.1,3945.5
1418,4254.9,3949.6
1419,4199.9,3961.8
1420,4235.6,3966.2
1421,4271.9,3967.1
1422,4198.3,3981.3
1423,4252.2,3985.4
1424,4161.1,3996.4
1425,4197.1,3997.7
1426,4162.5,4014.3
1427,4177.8,4015.6
1428,4176.3,4033.6
1429,4151.4,3886.1
1430,4169.2,3889.2
1431,4187.2,3890.8
1432,4149.9,3905.7
1433,4167.9,3907.
1434,4148.8,3923.5
1435,4145.9,3959.3
1436,4143.1,3995.
1437,4112.7,3920.8
1438,4093.4,3937.3
1439,4111.4,3938.7
1440,4074.1,3953.7
1441,4090.7,3973.
1442,4108.6,3974.4
1443,4070.1,4005.8
1444,4050.7,4023.7
1445,4085.1,4025.
1446,4104.5,4027.7
1447,4103.2,4045.5
1448,4083.9,4062.2
1449,4142.5,4070.1
1450,4066.,4060.8
1451,4116.7,4082.6
1452,4154.2,4085.8
1453,4063.1,4096.5
1454,4134.9,4102.2
1455,4079.8,4114.3
1456,4097.6,4117.3
1457,4116.2,4119.
1458,4096.5,4135.
1459,4114.2,4136.6
1460,4150.1,4139.4
1461,4186.,4142.2
1462,4058.9,4150.1
1463,4185.7,4161.6
1464,4057.5,4167.9
1465,4075.5,4169.4
1466,4111.4,4172.2
1467,4129.4,4173.7
1468,4167.1,4175.9
1469,4091.9,4188.4
1470,4110.1,4190.
1471,4089.2,4204.9
1472,4108.2,4206.9
1473,4143.1,4209.1
1474,4199.4,4215.4
1475,4216.4,4216.4
1476,4053.4,4221.3
1477,4088.9,4223.7
1478,4069.9,4240.7
1479,4087.9,4242.1
1480,4106.3,4243.3
1481,4159.6,4247.8
1482,4213.6,4252.2
1483,4104.4,4261.4
1484,4067.1,4276.1
1485,4103.,4279.3
1486,4189.1,4285.9
1487,4065.6,4294.2
1488,4100.4,4295.8
1489,4137.5,4300.
1490,4062.6,4312.
1491,4100.,4314.8
1492,4118.1,4316.4
1493,4136.1,4317.8
1494,4062.8,4329.7
1495,4116.7,4334.1
1496,4151.1,4336.9
1497,4187.1,4339.9
1498,4206.7,4358.6
1499,4223.2,4360.7
1500,4113.8,4369.9
1501,4221.7,4378.4
1502,4239.8,4379.9
1503,4130.4,4389.2
1504,4166.4,4392.1
1505,4183.,4391.5
1506,4258.1,4398.4
1507,4183.,4411.4
1508,4201.,4412.8
1509,4218.9,4414.2
1510,4291.2,4419.9
1511,4271.6,4436.4
1512,4289.6,4437.7
1513,4288.2,4455.6
1514,4250.7,4470.5
1515,4313.3,4367.7
1516,4403.4,4374.6
1517,4311.9,4385.6
1518,4383.9,4391.1
1519,4420.,4393.8
1520,4292.4,4402.1
1521,4346.5,4406.2
1522,4382.6,4409.
1523,4309.,4421.3
1524,4327.1,4422.7
1525,4345.1,4424.1
1526,4363.1,4425.4
1527,4417.2,4429.5
1528,4306.2,4437.5
1529,4362.,4443.6
1530,4379.8,4444.7
1531,4415.8,4447.4
1532,4324.1,4458.4
1533,4342.2,4459.8
1534,4396.4,4463.9
1535,4268.8,4472.
1536,4286.9,4472.
1537,4304.8,4474.8
1538,4340.9,4477.6
1539,4358.9,4479.1
1540,4267.4,4489.9
1541,4285.5,4489.8
1542,4321.4,4494.1
1543,4302.1,4509.
1544,4318.6,4529.6
1545,4317.3,4546.2
1546,4414.4,4465.3
1547,4377.,4480.4
1548,4395.,4481.8
1549,4413.,4483.1
1550,4411.6,4501.
1551,4410.2,4518.8
1552,4354.9,4532.8
1553,4390.8,4535.3
1554,4408.8,4536.7
1555,4426.9,4538.
1556,4371.4,4551.9
1557,4389.4,4553.2
1558,4425.4,4555.7
1559,4461.7,4558.6
1560,4497.7,4561.2
1561,4369.9,4569.6
1562,4406.,4572.4
1563,4460.2,4576.4
1564,4478.1,4577.8
1565,4514.4,4580.4
1566,4386.8,4585.9
1567,4404.8,4590.1
1568,4440.7,4592.9
1569,4494.9,4596.9
1570,4513.,4598.3
1571,4403.3,4608.1
1572,4421.3,4609.4
1573,4439.3,4610.8
1574,4493.5,4614.8
1575,4401.7,4625.9
1576,4419.7,4627.4
1577,4436.4,4628.5
1578,4492.,4631.
1579,4418.4,4645.1
1580,4417.1,4662.8
1581,4471.2,4667.
1582,4415.6,4680.7
1583,4432.2,4682.
1584,4506.,4687.5
1585,4488.6,4705.9
1586,4504.6,4705.3
1587,4522.6,4706.6
1588,4485.1,4721.8
1589,4503.2,4723.1
1590,4521.2,4724.5
1591,4465.6,4738.3
1592,4445.9,4754.9
1593,4482.3,4757.5
1594,4500.4,4758.8
1595,4461.9,4774.5
1596,4461.3,4791.8
1597,4479.4,4793.1
1598,4515.6,4795.9
1599,4532.2,4815.
1600,4546.2,4869.6
1601,4526.6,4886.1
1602,4544.7,4887.4
1603,4562.1,4887.2
1604,4581.,4890.
1605,4526.8,4904.5
1606,4543.3,4905.2
1607,4560.,4924.3
1608,4575.4,4959.7
1609,4537.7,4976.3
1610,4480.2,5007.9
1611,4571.1,5014.5
1612,4588.8,5011.1
1613,4625.9,5020.1
1614,4605.9,5034.9
1615,4568.1,5050.
1616,4640.8,5055.2
1617,4527.9,5101.
1618,4561.,5121.
1619,4585.1,5067.5
1620,4639.4,5072.9
1621,4620.,5088.
1622,4656.4,5091.3
1623,4580.7,5103.1
1624,4671.2,5113.6
1625,4600.,5119.8
1626,4635.1,5126.3
1627,4653.3,5127.5
1628,4671.4,5128.7
1629,4615.5,5143.4
1630,4633.7,5144.
1631,4670.,5146.5
1632,4742.5,5153.8
1633,4650.4,5163.
1634,4777.6,5171.4
1635,4813.9,5173.7
1636,4721.7,5185.6
1637,4758.,5187.9
1638,4684.,5200.9
1639,4664.4,5217.5
1640,4715.3,5221.
1641,4755.6,5224.4
1642,4771.8,5224.1
1643,4792.2,5225.4
1644,4872.5,5123.6
1645,4834.7,5139.3
1646,4852.9,5140.4
1647,4850.4,5175.7
1648,4868.3,5176.9
1649,4849.,5194.
1650,4903.2,5196.9
1651,4939.6,5197.5
1652,4901.8,5214.6
1653,4920.,5215.6
1654,4809.8,5226.8
1655,4827.7,5228.1
1656,4882.4,5231.2
1657,4900.5,5232.4
1658,4917.,5231.7
1659,4936.7,5234.5
1660,5081.7,5242.4
1661,4808.3,5244.6
1662,4826.5,5245.7
1663,4862.8,5247.9
1664,5082.7,5259.4
1665,4843.3,5264.6
1666,4950.9,5269.3
1667,4841.9,5282.3
1668,4860.1,5283.4
1669,4969.,5289.7
1670,5059.6,5294.7
1671,5114.1,5297.4
1672,4876.8,5302.2
1673,4913.2,5304.3
1674,4931.3,5305.4
1675,4950.7,5308.1
1676,4985.8,5308.4
1677,5022.,5310.4
1678,5058.3,5312.3
1679,4839.1,5317.7
1680,4857.3,5318.8
1681,4930.,5323.1
1682,4966.3,5325.1
1683,4984.4,5326.2
1684,5020.7,5328.1
1685,5057.,5330.
1686,5075.1,5330.9
1687,4874.2,5337.4
1688,4983.1,5343.8
1689,5019.4,5345.8
1690,5090.5,5348.
1691,4872.7,5355.3
1692,4963.6,5360.5
1693,5036.2,5364.4
1694,4835.,5369.4
1695,5051.2,5382.
1696,5015.4,5398.8
1697,4500.9,4668.1
1698,4500.7,4668.9
1699,4502.3,4667.9
1700,4502.9,4667.5
1701,4505.8,4664.8
1702,4504.6,4664.2
1703,4508.2,4663.1
1704,4508.,4662.8
1705,4503.1,4664.4
1706,4503.6,4667.9
1707,4253.4,3984.8
1708,4251.2,3983.1
1709,4251.3,3983.4
1710,4251.1,3983.9
1711,4251.2,3984.2
1712,4252.5,3985.5
1713,4251.,3984.3
1714,4251.,3985.
1715,4251.4,3985.5
1716,4253.8,3985.2
1717,4293.3,4374.
1718,4292.9,4373.6
1719,4290.6,4373.
1720,4288.9,4371.5
1721,4289.3,4374.8
1722,4289.9,4374.9
1723,4286.8,4370.4
1724,4287.4,4370.8
1725,4288.4,4374.7
1726,4287.9,4373.8
1727,4109.4,3947.
1728,4111.8,3943.5
1729,4112.8,3946.2
1730,4114.5,3944.8
1731,4121.,3949.
1732,4118.4,3950.5
1733,4120.2,3948.8
1734,4121.9,3943.6
1735,4120.6,3945.7
1736,4119.4,3951.6
1737,4718.9,5093.6
1738,4716.4,5106.7
1739,4720.,5093.3
1740,4719.7,5092.6
1741,4718.2,5088.9
1742,4721.7,5089.4
1743,4721.3,5088.1
1744,4724.5,5090.2
1745,4725.6,5089.4
1746,4716.7,5108.4
1747,4228.3,4089.1
1748,4224.2,4086.9
1749,4230.1,4087.
1750,4224.2,4085.
1751,4224.9,4082.8
1752,4232.2,4088.1
1753,4228.8,4084.
1754,4230.3,4085.5
1755,4435.6,4328.1
1756,4434.7,4328.
1757,4436.9,4326.2
1758,4433.6,4328.1
1759,4436.2,4322.7
1760,4433.4,4324.6
1761,4429.7,4335.2
1762,4432.2,4335.6
1763,4435.9,4334.9
1764,4437.,4333.8
1765,5123.9,4204.1
1766,4986.6,4206.9
1767,5003.4,4178.5
1768,4997.7,4189.
1769,5005.9,4192.
1770,5004.9,4188.2
1771,4997.6,4184.9
1772,4938.2,4259.2
1773,4942.4,4269.1
1774,5002.,4144.6
1775,5053.8,4151.2
1776,5056.7,4155.9
1777,5120.6,4200.7
1778,5121.8,4204.2
1779,4751.,5138.7
1780,5136.8,4211.2
1781,5134.7,4209.7
1782,5145.,4204.9
1783,5142.6,4215.6
1784,5147.2,4236.
1785,5195.5,4255.5
1786,5193.4,4256.
1787,5202.4,4255.4
1788,5200.8,4255.9
1789,5098.8,4238.8
1790,5099.1,4236.8
1791,5145.8,4270.9
1792,5125.7,4308.7
1793,5113.7,4306.3
1794,5074.3,4309.8
1795,5066.3,4321.1
1796,5078.6,4308.6
1797,5072.9,4315.2
1798,5070.4,4315.8
1799,5072.6,4309.5
1800,5009.,4316.7
1801,4987.,4388.4
1802,4988.7,4388.
1803,4987.1,4385.
1804,4985.6,4388.2
1805,4987.1,4387.9
1806,5067.7,4423.1
1807,5066.7,4424.6
1808,5222.3,4671.5
1809,5341.9,4423.
1810,5321.2,4456.4
1811,5327.8,4557.2
1812,5330.2,4557.3
1813,5342.8,4560.1
1814,5251.6,4562.8
1815,5297.5,4568.4
1816,5261.9,4593.2
1817,5017.1,4709.
1818,5045.4,4713.5
1819,5062.5,4736.5
1820,5050.,4747.5
1821,5051.7,4746.8
1822,5050.7,4745.
1823,5048.7,4745.5
1824,5029.3,4763.2
1825,5129.4,4845.5
1826,5157.3,4844.4
1827,4990.2,4811.3
1828,5182.8,4882.8
1829,5183.3,4872.7
1830,5173.,4885.4
1831,5180.3,4883.3
1832,5175.2,4889.3
1833,5019.2,4900.2
1834,5018.5,4898.4
1835,5087.5,4940.8
1836,5087.5,4937.4
1837,5093.7,4950.2
1838,5087.8,4958.1
1839,5078.1,4952.1
1840,5092.1,4958.4
1841,5012.5,5054.4
1842,5023.8,5090.5
1843,5034.9,5094.3
1844,5036.9,5097.6
1845,5012.9,5112.6
1846,5035.6,5280.
1847,5030.1,5278.9
1848,5027.2,5272.4
1849,5027.4,5281.3
1850,4768.6,5121.2
1851,4770.3,5118.9
1852,4749.6,5136.6
1853,4748.8,5138.2
1854,5158.4,4245.
1855,5161.7,4238.7
1856,5160.2,4240.
1857,5095.2,4185.8
1858,5088.5,4187.5
1859,5089.6,4184.8
1860,4987.6,4217.7
1861,4991.5,4218.1
1862,4988.7,4216.
1863,4946.9,4333.4
1864,4947.7,4332.
1865,4950.,4332.4
1866,4922.,4503.7
1867,4921.3,4499.2
1868,4919.3,4499.6
1869,5003.8,4492.3
1870,5008.2,4495.9
1871,5004.9,4494.6
1872,5130.8,4454.1
1873,5134.5,4451.9
1874,5132.7,4449.8
1875,5293.1,4624.7
1876,5290.3,4627.
1877,5290.3,4624.4
1878,5384.2,4572.9
1879,5384.1,4570.2
1880,5379.4,4568.6
1881,5314.1,4516.2
1882,5314.1,4522.7
1883,5311.6,4519.6
1884,5036.3,4352.5
1885,5039.3,4350.3
1886,5040.2,4347.
1887,5224.5,4807.1
1888,5227.6,4807.3
1889,5200.7,4872.6
1890,5197.5,4874.7
1891,5198.3,4872.3
1892,5093.3,4914.
1893,5089.8,4915.3
1894,5092.7,4910.7
1895,5005.3,4828.5
1896,5003.9,4832.3
1897,5115.1,4827.9
1898,5114.8,4831.7
1899,5113.6,4829.2
1900,5150.4,4732.2
1901,5148.5,4729.8
1902,5151.1,4730.6
1903,5014.5,4735.3
1904,5011.8,4729.9
1905,5049.5,4710.6
1906,5049.3,4707.4
1907,5053.2,4713.
1908,5256.1,4327.8
1909,4977.4,4937.6
1910,5063.7,4997.6
1911,5065.8,4995.9
1912,5066.9,4997.8
1913,4999.7,5304.2
1914,5003.1,5301.4
1915,5001.3,5302.1
1916,4868.1,5065.8
1917,4865.2,5067.8
1918,5120.6,4234.6
1919,5121.,4231.9
1920,5117.9,4233.8
1921,5151.3,4311.7
1922,5148.2,4308.5
1923,5151.1,4307.
1924,5128.2,4203.6
1925,5124.6,4206.3
1926,5256.8,4283.9
1927,5256.4,4285.9
1928,5260.,4289.8
1929,5302.9,4385.7
1930,5307.,4388.3
1931,5301.1,4390.8
1932,5313.8,4446.1
1933,5318.5,4446.8
1934,5318.8,4448.9
1935,5371.4,4505.7
1936,5372.,4503.1
1937,5372.7,4507.
1938,5268.,4497.1
1939,5271.4,4495.
1940,5272.6,4495.6
1941,5242.4,4579.5
1942,5240.5,4581.4
1943,5241.9,4583.4
1944,5166.6,4563.8
1945,5163.4,4560.1
1946,5167.2,4460.8
1947,5168.7,4462.4
1948,5173.2,4461.9
1949,5113.6,4405.7
1950,5115.,4407.1
1951,5119.3,4402.9
1952,5081.2,4436.1
1953,5075.2,4439.
1954,5078.1,4436.1
1955,5088.5,4511.6
1956,5094.9,4511.9
1957,5097.1,4510.4
1958,5041.1,4529.8
1959,5038.6,4531.7
1960,5035.2,4534.9
1961,4962.4,4505.7
1962,4957.9,4502.5
1963,4958.,4508.7
1964,4980.9,4410.3
1965,4983.7,4410.1
1966,5040.6,4608.7
1967,5042.5,4608.8
1968,5042.,4607.1
1969,5260.7,4688.3
1970,5262.8,4687.3
1971,5263.,4689.3
1972,5191.8,4733.9
1973,5193.5,4733.9
1974,5202.7,4781.5
1975,5201.5,4781.3
1976,5201.6,4779.8
1977,5176.7,4892.6
1978,5176.,4893.6
1979,5174.9,4892.8
1980,5017.7,4802.8
1981,5017.2,4804.
1982,4974.6,4817.5
1983,4972.8,4814.
1984,4973.1,4818.1
1985,4964.1,4997.6
1986,4962.6,4998.8
1987,4918.9,5017.
1988,4921.7,5014.9
1989,4920.9,5018.1
1990,4934.5,5082.3
1991,4931.5,5082.3
1992,4933.7,5077.1
1993,4874.1,5108.5
1994,4875.2,5106.7
1995,4876.9,5108.8
1996,4982.1,5145.6
1997,4986.2,5148.3
1998,4985.1,5142.9
1999,5032.2,5155.2
2000,5031.9,5152.3
2001,5032.5,5159.1
2002,5068.1,5048.5
2003,5066.7,5051.5
2004,5065.9,5048.2
2005,5134.5,4977.2
2006,5036.1,4930.6
2007,5032.5,4932.5
2008,5035.7,4927.3
2009,5065.6,4363.9
2010,5071.1,4363.3
2011,5076.1,4362.8
2012,5081.6,4361.7
2013,5092.4,4360.8
2014,5067.,4377.9
2015,5073.,4377.2
2016,5078.8,4376.5
2017,5084.7,4375.8
2018,4878.3,4165.9
2019,4876.6,4171.2
2020,4877.9,4169.5
2021,4889.3,4139.7
2022,4885.4,4143.3
2023,5146.2,4664.2
2024,5147.9,4664.3
2025,4944.8,4866.8
2026,4940.,4865.4
2027,4941.8,4867.4
2028,4773.1,5117.9
2029,4771.6,5119.
2030,4767.6,5121.4
2031,4990.5,5247.9
2032,4988.5,5249.5
2033,4985.7,5251.1
2034,4986.2,5204.6
2035,4987.9,5208.
2036,4988.1,5205.4
2037,5154.9,4643.4
2038,5156.,4642.8
2039,4907.1,4492.2
2040,4948.2,4317.6
2041,5050.,4337.6
2042,4994.,4208.5
2043,5135.,4440.8
2044,5213.5,4534.7
2045,5162.8,4302.8
2046,4983.8,4385.3
2047,5015.,4827.5
2048,5016.8,4825.1
2049,5014.8,4823.8
2050,5013.8,4827.2
2051,5043.5,4821.5
2052,4829.9,5086.2
2053,5042.2,4823.7
2054,5332.5,4465.8
2055,5016.9,4806.2
2056,4996.4,4814.9
2057,4990.8,4806.2
2058,5081.7,4201.1
2059,5178.7,4287.7
2060,5211.5,4644.9
2061,5022.8,4380.
2062,5023.1,4378.4
2063,5024.7,4379.7
2064,5024.,4380.9
2065,5022.,4384.8
2066,5023.,4381.9
2067,5022.3,4381.5
2068,5023.4,4384.3
2069,5025.3,4381.1
2070,5027.7,4377.9
2071,5027.3,4379.
2072,5106.,4502.8
2073,5105.1,4504.
2074,5103.6,4503.3
2075,5105.1,4502.
2076,5104.5,4500.9
2077,5105.3,4503.
2078,5351.6,4602.3
2079,5351.9,4601.3
2080,5350.8,4598.7
2081,5349.3,4597.9
2082,5351.3,4597.1
2083,5351.8,4601.9
2084,5353.3,4603.1
2085,5351.,4603.2
2086,5347.1,4599.9
2087,5353.,4596.
2088,5349.9,4600.4
2089,5354.8,4604.9
2090,5351.5,4604.9
2091,5355.8,4598.5
2092,5348.6,4598.7
2093,5358.6,4596.4
2094,5354.8,4598.9
2095,5358.1,4597.1
2096,5357.1,4598.3
2097,5298.7,4714.6
2098,5298.9,4712.2
2099,5298.6,4706.8
2100,5151.2,4903.8
2101,5151.,4901.3
2102,5142.3,4897.9
2103,5263.6,4743.9
2104,5196.,4343.9
2105,5195.1,4346.6
2106,5193.4,4346.3
2107,5191.8,4343.8
2108,5191.2,4345.
2109,5047.8,4788.3
2110,5002.,4507.6
2111,4590.6,4188.4
2112,4494.6,3857.8
2113,4503.7,3867.2
2114,4710.,4122.6
2115,4787.3,4056.5
2116,4442.4,3860.3
2117,4442.3,3862.6
2118,4442.8,3861.1
2119,4442.1,3862.4
2120,4439.7,3865.1
2121,4774.7,4015.6
2122,4768.1,4053.
2123,4771.3,4051.4
2124,4577.1,3873.
2125,4754.6,4035.1
2126,4764.4,4074.5
2127,4537.1,3714.
2128,4479.2,3707.2
2129,4486.9,3702.1
2130,4493.1,3705.6
2131,4449.1,3865.4
2132,4445.8,3868.8
2133,4641.8,4005.5
2134,4720.2,3699.
2135,4758.,4115.4
2136,4454.1,3796.1
2137,4735.1,3979.9
2138,4784.5,4045.7
2139,4589.7,4529.9
2140,4594.4,4540.5
2141,4602.8,4543.5
2142,4843.4,4643.6
2143,4583.,4451.
2144,4598.8,3835.3
2145,4752.2,4103.2
2146,4524.,3801.8
2147,4672.7,3688.8
2148,4768.6,4031.7
2149,4768.2,4031.8
2150,4768.3,4028.2
2151,4858.2,3902.5
2152,4862.8,3906.7
2153,4870.2,3909.4
2154,4861.5,3899.7
2155,4863.2,3909.
2156,4767.4,4028.5
2157,4769.4,4030.9
2158,4451.2,3851.8
2159,4739.3,4104.8
2160,4739.2,4106.3
2161,4734.6,4104.5
2162,4733.3,4103.1
2163,4589.8,3624.7
2164,4593.8,3616.
2165,4576.9,3632.6
2166,4755.2,4060.6
2167,4563.2,3861.9
2168,4571.3,3856.3
2169,4569.7,3860.
2170,4576.5,3888.2
2171,4427.4,3886.4
2172,4587.8,4167.4
2173,4598.2,4537.5
2174,4530.4,4593.6
2175,4587.7,4536.7
2176,4533.5,4592.6
2177,4534.8,4588.
2178,4529.5,4591.
2179,4525.4,4591.4
2180,4603.5,4535.8
2181,4529.6,4594.2
2182,4597.8,4538.
2183,4522.6,4657.5
2184,4626.4,4005.9
2185,4648.2,4196.8
2186,4746.9,4102.8
2187,4760.5,4081.
2188,4620.8,4031.9
2189,4481.1,4120.9
2190,4558.2,4463.2
2191,4558.5,4463.1
2192,4714.2,3724.9
2193,4686.,5049.4
2194,4683.5,5051.1
2195,4677.6,3702.9
2196,4786.8,4062.1
2197,4650.1,3936.1
2198,4650.6,3915.4
2199,4663.3,3952.2
2200,4627.9,3938.7
2201,4680.1,3941.4
2202,4755.3,5007.6
2203,4747.5,4150.8
2204,4598.3,3911.3
2205,4489.2,3710.3
2206,4519.3,3693.8
2207,4658.5,4407.8
2208,4703.2,4263.9
2209,4611.5,3798.9
2210,4626.7,3774.
2211,4657.2,3759.8
2212,4614.2,3740.7
2213,4654.4,3791.1
2214,4587.6,3760.4
2215,4605.1,3771.
2216,4736.4,3785.
2217,4691.3,3748.2
2218,4658.7,3919.9
2219,4649.9,3931.7
2220,4582.5,4299.6
2221,4757.3,4150.7
2222,4792.1,4053.
2223,4601.9,4193.
2224,4663.9,4024.1
2225,4664.7,4149.9
2226,4624.2,4194.1
2227,4807.1,4056.
2228,4450.,4000.6
2229,4672.9,3692.1
2230,4760.4,4039.6
2231,4464.9,3763.6
2232,4672.4,4122.9
2233,4657.7,4154.3
2234,4781.5,4102.7
2235,4666.4,3777.6
2236,4667.8,3775.5
2237,4651.2,3775.
2238,4715.4,4125.5
2239,4461.2,3933.2
2240,4548.9,3683.5
2241,4739.2,3787.5
2242,4740.4,3793.6
2243,4623.8,4043.5
2244,4537.2,3767.9
2245,4611.4,3851.
2246,4608.5,3858.1
2247,4460.6,3901.7
2248,4804.1,4083.5
2249,4776.9,4057.
2250,4665.3,4014.7
2251,4718.8,4190.5
2252,4668.3,4320.2
2253,4664.,4334.3
