"Route","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","routeid","x","y"
"Route_0531124102",0.5,0,0.75,0,0,1,0,1,0,0.25,1,1,0,1,0,0,0,0.75,1,0.25,1,1,0.25,1,0.25,0.75,0.25,0.75,1,0.5,1,0.5,0.75,0,0.25,0.5,1,0.5,1,0,0.25,1,0,0.75,1,0,0.75,0,0,0,0,0,0.75,1,1,0,0,0.5,1,0.5,0.75,0.25,0.5,0,0,1,0,0,0.5,0.25,0.5,0,0,0,0,0,1,0,1,0,0.25,0.75,0.25,0,0.25,1,1,1,0.5,1,1,0.5,0,0,1,0,0.25,0,0,0.75,0,1,1,1,1,1,0,0,0,0,0,0,1,0.25,1,1,0.5,0,0,0.75,2441,4475700,3690100
"Route_0531217101",0,0,0,0,0,1,0,0,0,0.5,0.5,0.25,0,0,0,0,0,0.5,1,0,0.75,0,0,0,0.5,0,0,0.75,1,0.5,1,1,0.75,0,0,0,0.5,0,1,0,0,1,0,1,1,0,0,0.5,0.25,0,0,0,0,0.75,0.5,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0,1,0,1,0,0.25,0.5,1,0,0,1,1,0.75,0,1,1,0,0,0,0.75,0,0,0,0.25,0.5,0,1,1,0.75,1,0.25,0,0,0,0,0,0,1,0,1,0,0.25,0,0,0.75,2444,4531100,3624100
"Route_0531217103",0.25,0,0,0,0,1,0,0.75,0,0,1,0.75,0,0,0,0,0.25,0.5,0,0,1,0,0,0,0,0.25,0,0.5,1,0.5,1,1,0.75,0,0,0.5,0.25,0.25,1,0,0.25,0.75,0,1,1,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0.75,1,0.25,0.25,0,0.5,0,0.25,1,0,0.5,0.75,0,0.25,0,0,0,0.25,0,0.75,0,1,0,0,0,0.5,0,0,0.75,0,0,0.75,1,1,0.25,0,0,0,0,0.5,0.75,0,0.5,0,1,1,1,1,0.5,0,0,0,0,0.75,0,0.75,0,1,0.25,0.25,0,0,0.75,2445,4657000,3695200
"Route_0531217104",0,0,0.25,0,0,0.75,0,0,0.25,0,1,0.25,0,0,0,0,0.5,0,0,0,1,0,0.75,0,0.25,0.25,0,0.5,1,1,1,0.25,1,0,0,0.75,0.75,0.75,1,0,0.25,1,0,1,1,0,0,0,0.75,0,0,0.25,0,0,1,0,0,0.25,0.25,0,0,0,0.5,0.25,0.5,0,0,0,0.75,0,0.5,0,0,0,0,0.75,0.5,0,1,0,0.5,0,0,0,0,0.75,0,0.25,0.75,1,0.5,0,0,0,0.75,0.25,1,0,0,0.5,0,1,1,0.75,0.5,0.75,0,0,0,0,0.5,0,1,0,1,0.5,0.25,0,0.25,0,2446,4653800,3696100
"Route_0540226102",0,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,1,0,1,0,1,0,0,0,1,0.333333333333333,1,0,1,0.333333333333333,0.333333333333333,0,1,1,0,0,0,1,0,1,1,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0.333333333333333,0,0,1,1,1,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0.333333333333333,0,1,1,0.333333333333333,0,0.666666666666667,0.333333333333333,2447,4792400,4036600
"Route_0560902102",0,0,0,0,0.5,1,0.25,1,1,0.75,0.25,0,0,0.25,0,0,1,0.25,0.5,0,1,0.25,0.75,0,0.75,0.25,0,1,1,0.5,1,1,0,0.75,0.25,0,1,0.5,1,0,1,1,0,0,1,0.25,0.75,0.25,0.5,0.25,0,0.25,0.75,0,0,0,0,0,0.5,0.75,0,0.25,0,0,0,0,0,0.5,0.75,0,0,1,0,0.25,0.5,1,1,0,1,0.25,1,0,0,0,0.75,1,0,1,0,0.5,1,0.5,0,0.75,1,0,0.5,0,0,1,0,1,0,0,0,0,0.75,0,0,0,0.5,0,1,1,1,1,1,0,0.5,0.75,2477,4510300,3689400
"Route_0561111106",0,1,1,0,0.5,0.5,0,1,1,0,1,0.75,0.5,0,0,0.75,0.75,0,0.75,0.5,1,0,0.75,0.25,1,0.5,0,1,1,0,1,1,0.75,0,0.25,0,1,0.25,1,0,1,1,0,1,1,0,0.75,0.25,0.75,0,0,0.75,0,0.25,0.5,0.25,0,0,1,0,0.5,1,0,0,0,1,0,0.25,1,0,1,0,0,0,0.5,0.5,1,0,1,0,0,0,0.5,0,0,0.5,0.25,0.25,1,1,0.75,1,0,0.75,0.5,0,0.5,0.75,0,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0.75,1,1,1,1,0,0,0.75,2480,4687900,4061400
"Route_0580511101",0,0,0.5,0,0,1,0,0.25,0,0,1,1,0.75,0,0,0,0,0.5,1,0.25,0.25,0,0.5,0,0,1,0,0.75,1,0.75,1,0.5,1,0,0.25,0.75,0.5,0.5,1,0,0.25,1,0,0.25,1,0,0.5,0,0,0,0,0,0,1,1,0,0,0.25,1,0,0.5,0,0.5,0,0.25,0.75,0,0,1,0,0.25,0,0,0.25,0,0,0.75,0,1,0,0,0,0.75,0,0,0.75,0.75,0.75,0.75,1,1,0,0,0,0.5,0,1,0,0,0.75,0,1,1,1,1,0.25,0,0,0,0,0,0,1,0,1,1,0.25,0,0,0.5,2489,4586700,3619900
"Route_0600408101",0,0,0.5,0.5,0,1,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0,1,0,1,0,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0.5,1,0.5,1,0,1,1,0,1,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,1,0.5,0.5,0,0,0,0.5,0,0,0,1,0,0.5,0,0,0,0,0,1,0,1,0,0.5,0.5,0.5,0,0,0,0,0,0.5,1,1,0,0,0.5,0.5,0,1,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0,1,1,0.5,0,0,0.5,2497,4451300,3835700
"Route_0600713104",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0,1,0,1,0,0,0,1,0.5,0.5,0.5,1,0,0,1,0,0,1,0,0,1,0,0.5,1,0,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,1,0,0.5,0,0,0.5,0.5,1,0.5,0.5,0.5,0,0,0,0.5,0,0,1,1,1,0.5,0,0.5,0,2500,4629900,4100000
"Route_0600713106",0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0,1,0,0.5,0,0,0,1,1,0.5,0,0.5,0,0,0,0,0.5,1,0,0,1,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,1,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,1,0,1,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,0.5,1,0,0.5,0,0,0.5,0,1,0,0.5,0.5,0,0,0,0,0,0,0,1,1,0,0,0.5,0,2501,4630400,4104200
"Route_0600827101",0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0,1,1,0.333333333333333,0,0,0.666666666666667,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0.333333333333333,1,0.333333333333333,0.666666666666667,0,1,1,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.333333333333333,1,0.333333333333333,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,0.666666666666667,0.333333333333333,0,1,0,0,0,0,0,0.333333333333333,1,1,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,1,1,1,0.666666666666667,0,0,0,0,0.666666666666667,0,0.666666666666667,1,1,0.666666666666667,1,0,0,0.666666666666667,2504,4657100,4113600
"Route_0600906103",0,0,0,0,0,0,0,0.666666666666667,0,0,1,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.666666666666667,0,1,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,1,0,0.333333333333333,1,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.333333333333333,1,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,1,0.666666666666667,0,0,1,0,0.666666666666667,0.333333333333333,1,1,0,0,0,0,2505,4663800,4102400
"Route_0600926103",0,0.5,1,0,0,1,0,0.75,0.75,0,1,1,0,0,0,0.75,0.25,0.25,0.5,0,1,0,0.75,0,0.5,0.25,0,0.75,1,0,1,1,0.5,0,0,0,1,0.75,1,0,1,1,0,0.75,1,0,0.75,0.5,0.75,0,0,0,0,0,0.5,0.5,0,0.25,0.75,1,0,1,0,0,0,1,0,0,1,0.25,0.5,0,0,0,0.25,0,1,0,1,0.25,0.5,0.75,0.75,0,0,1,0,0,0.75,1,1,1,0,0.5,0,0,0.5,0.75,0,0.5,0,1,1,1,1,0.25,0,0,0,0,0,0,0.5,1,1,1,0.75,0,0,1,2506,4679200,4059000
"Route_0611018101",0,0,0,0,0.25,0.75,0,0,0,0,1,0.25,0,0,0,0.25,0,0.25,0.25,0,1,0,1,0,0.75,0.5,0,0.25,1,0.5,1,0.5,0.25,0.25,0,0.25,0.5,1,1,0,0.5,1,0,1,1,0,0,0.5,0.75,0,0,0.5,0,0,0.5,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0.5,0,1,0,0,0,0.25,0.75,1,0.75,1,0.75,0.5,0,0,0,0,0.75,0,0.25,0.5,1,0.75,1,0,0,1,0.5,1,1,0,0.5,0,1,1,1,1,0.75,1,0,0,0,0.5,0,0.75,1,1,1,0.5,0,0.75,0.25,2516,4769000,4103600
"Route_0620507207",0,0,0,0,0,0,0,0.5,0,0,1,0.75,0,0,0.25,0.25,0.25,0,0,0,0.25,0,1,0,0.5,0,0,0,1,0.75,0,0,1,0,0,0,1,0.75,0,0,0,1,0,0.25,1,0,0,1,1,0.25,0,1,0,0,0.25,0,0,0.75,0,1,0,0.25,1,0,0,0,0,0,0.75,0,1,0,0,0.5,0.25,1,0,0.75,1,1,0,0,0,0,0,0,0.75,0,0.25,1,0,0,0.25,0,1,0.25,1,0.75,0,0,0.25,0,0,1,0,1,0.75,0,0.75,0,0.5,0,0.25,0.5,1,1,0.5,0,0.75,0,2518,4670800,4097600
"Route_0620507208",0,0,0,0,0,0,0,0.75,0,0.25,1,0.75,0,0,0,0.25,0.25,0,0,0,0,0,1,0,0.75,0,0,0,1,1,0.5,0,1,0,0,0,1,0.75,0.25,0,0,1,0,1,1,0,0,0.25,1,0.5,0,0.75,0,0,0.25,0,0,0,0.25,0.75,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0,1,0.25,0,0,0,0,0.75,1,0,1,1,0.25,1,0,0.75,0,0,0.25,0.75,1,0.75,0,1,0,2519,4670600,4101400
"Route_0620613101",1,0.333333333333333,1,0,0,1,0,1,1,0.333333333333333,0,1,0.666666666666667,1,0,0,0.333333333333333,0.666666666666667,1,0,1,0,0.333333333333333,0,0,0,1,1,1,0,1,1,1,0,1,1,0.666666666666667,0,0,0,1,0,0,0.333333333333333,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0.333333333333333,0,0,1,0,0,1,1,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0.333333333333333,0.666666666666667,0,1,1,1,1,0,1,1,0,0,1,1,0,0.333333333333333,0,0,0,0.666666666666667,1,1,1,1,1,0,0,0,0,0.333333333333333,1,0.666666666666667,0,1,0,1,0,0,1,2520,4514100,3622900
"Route_0620617102",0,1,0.25,1,0,1,0,1,0.25,0,0.75,0,0,0,0,0.75,0.75,0,0,0.75,1,0,0.25,0,0.75,0.25,0,0.25,1,0,1,1,0,0.25,0,0,0.5,0,1,0,0.25,0,0,1,1,0,0,0,0.25,0,0,0,0,1,0.75,0.25,0,0,1,1,0,1,0,0,0,0.5,0,0,0.75,0,0.5,0,0,0,0,0,1,0,1,0,0.5,0,0.75,0,0,1,0,0,0.75,1,0.75,0.5,0,0,0,0,0,0,0,0.75,0,1,1,1,0.5,0.5,0,0,0,0,0,0,0.75,1,1,0.25,1,0,0,0.5,2521,4614800,4029400
"Route_0620617103",0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0.25,0,0,0.5,0.25,0.75,0,0.75,0,0.75,0,0,0,1,0,1,1,0.75,0,0,0,0,0.25,1,0,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0.25,0.75,0,0.25,0,0,0,0.75,0,0.25,0,0,0.25,0,1,0.25,0.25,1,0.5,0,0,0.5,0,0,0.25,1,0,0.25,1,1,0.25,0,0,1,0,1,0.5,0,0.25,0,1,0.75,1,0.75,0.25,0.5,0,0,0,0.75,0,0.5,1,1,1,1,0,0.75,0,2522,4613400,4031900
"Route_0621119102",0,0,1,0.75,0,0,0,1,0.5,0,1,1,0.5,0.25,0,0.25,0.5,0.25,0,0,1,0,1,0,0.75,0,0,0.75,1,1,1,0,0.5,0,1,1,0.25,0.75,1,0,1,1,0,1,1,0,0,0.25,0.25,0,0,0,0.5,0,1,0,0,0.25,1,1,1,0.75,0,0.25,0.25,0.5,0,1,1,0,0.25,0,0,0.5,0.25,0.75,1,0.5,1,0.75,0,0,0,0,1,0,1,0,0.5,1,0.75,0.5,0,0.25,0.75,0,1,0.5,0,0,0,1,0.75,1,0.75,1,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0.25,2524,4763200,3992300
"Route_0630319105",0,0.666666666666667,0,0,0,1,0,0.333333333333333,0,1,1,0.666666666666667,0,0,0,0,1,0,0.333333333333333,0,1,0,0,0.666666666666667,0,0,0.333333333333333,0,1,0,1,1,0.666666666666667,0.333333333333333,0,0,1,0,1,0,0.333333333333333,1,0,1,1,0,0,0.333333333333333,0.333333333333333,0,0,1,0,0,0.666666666666667,0,0,0,0.333333333333333,1,0,1,0,0,0,0.333333333333333,0,0,1,1,0,1,0,0.666666666666667,0,0.666666666666667,1,0,1,0,0,0.333333333333333,1,0,0,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,1,0,0.333333333333333,0,1,1,1,1,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,1,0.666666666666667,1,0,0.333333333333333,1,2526,4673300,4108600
"Route_0630319106",0,0.333333333333333,0,0,0,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0.333333333333333,0,0,0,1,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.666666666666667,1,0.333333333333333,1,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.333333333333333,1,0,0,0.666666666666667,0,1,1,0,0,0,0,0,0,0.666666666666667,0,1,0.666666666666667,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0,1,0,0,1,1,0,1,0,0,0,0.333333333333333,1,0,1,0.333333333333333,0.333333333333333,0.666666666666667,1,0,0,1,0,0,0.666666666666667,1,1,0,0,0,0.333333333333333,0.333333333333333,1,1,0,0.333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0.666666666666667,1,1,0.666666666666667,0,0.333333333333333,0.666666666666667,2527,4674800,4106700
"Route_0630916101",0,0,0,0,0.5,1,0,0.25,0,0.25,1,0.5,0,0,0,0,0,0.25,0,0,1,0,0.75,0.25,1,0.5,0,0,1,0,1,1,0.25,0,0,0.5,0.75,0.25,1,0,0,0.75,0,1,1,0,0,0,0.75,0,0,0,0,0.25,0.5,0,0,0.25,0,0.5,0,0,0.25,0,0,0,0,0,1,0.25,0.75,0,0,0,0,0.5,1,0,1,0,0.75,0,0.75,0,0,1,0,0,1,1,1,0.25,0,0,1,0.25,1,0.75,0,1,0,1,1,1,0.75,0.25,0,0,0,0,0,0,1,1,1,1,1,0,0.25,0.5,2530,4500400,3853200
"Route_0631008101",0,1,1,0,0.333333333333333,1,0,1,1,1,1,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0.666666666666667,1,1,1,0.666666666666667,1,0,1,0.333333333333333,0.666666666666667,0.666666666666667,1,0,1,0.666666666666667,0,1,1,0,1,1,0,0,0,0,0,1,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,0,0,1,0,0,1,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,1,0,1,0,0,0,0,0,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0,0,0,1,1,0,0.666666666666667,0.666666666666667,0,0.333333333333333,1,1,1,1,1,0.333333333333333,0,0,0,0,1,0.666666666666667,1,0,1,1,0.666666666666667,0,0,1,2532,4535900,3607600
"Route_0631008102",0,0,0.5,0,0,1,0,0.5,0,1,1,1,0.5,0,0,0,0,0.5,1,0,1,0,0.5,0,1,0.5,0,1,1,1,1,1,1,1,0.5,1,0.5,0.5,1,0,0,1,0,1,1,0,0.5,0,0.5,0,0,0,0,1,1,0,0,0.5,1,0.5,0,0,0.5,0,1,1,0,0,1,0,1,1,0,1,0,0.5,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0.5,0.5,0,0,0.5,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2533,4582000,3633200
"Route_0640128102",0,0,0.25,0.5,0.5,0,0,0.25,0,0,1,0.5,0,0,0,0.25,0.25,0.25,0,0,1,0,0.75,0,0,0,0,0,1,0.5,1,0,0.5,0,0,0.25,1,0.25,1,0,0.75,1,0,1,1,0,0,0.25,0.75,0.75,0,0,0,0,0.75,0,0,0,0.25,0.5,0.5,0,0.5,0,0,0,0,0.25,1,0,0,0.25,0,0,0.25,1,0.75,0.75,1,0,0.75,0,0,0,0,0,0,0,0.5,1,0.75,0.5,0,0.25,0.75,0.5,1,0,0,1,0.5,0.75,1,0.5,0,0.25,0,0,0,0,0,0,1,0.5,1,1,1,0,0,0,2536,4669300,3743400
"Route_0730601101",0,1,0,0.25,0,0.75,0.25,0.75,0,0,1,0,0,0.25,0.5,0.5,0.25,0,0,0,1,0.25,1,0.75,0,0,0,0,1,0.75,1,0,1,0.5,0,0.25,1,0,1,0.25,1,1,0.25,1,1,0,0.25,1,0.5,0,0,0.5,0,0,1,0,0,0,0.25,1,0,1,0.25,0,0,0,0,0,0.5,1,0.5,1,0,0,0.25,0.75,1,0,1,1,0,1,0.25,0,0,0,0.75,1,0.25,1,1,0,0,0.25,0.5,0.75,1,1,0.5,0,0,0.5,0,1,0,0.5,0.25,0,0.5,0,0.25,0,0,1,0.5,1,1,0,0.25,0.5,2569,4876200,4774500
"Route_0730601102",0,0.666666666666667,0,0.666666666666667,0,1,0,0.666666666666667,0,0.333333333333333,1,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,1,0.666666666666667,1,0,0,0,0,0,1,0,1,0,0.333333333333333,1,0,1,1,0,1,0,1,0,0,1,1,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,1,0.666666666666667,1,1,0,0,0,0.666666666666667,1,0,1,1,0,1,0.333333333333333,0,0,0,0,0.333333333333333,0.666666666666667,1,1,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0.666666666666667,1,0,1,0,0,0,0,0,0.666666666666667,0,0,0,1,0,0.333333333333333,1,0,0,0,2570,4869600,4775500
"Route_0740621102",0,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,1,1,0.5,0,0,1,0,0,1,0,0,0,0,1,0.5,1,1,0,0,0,0.5,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0.5,1,1,1,0,0.5,0,2574,4638100,4101300
