"Route","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","routeid","x","y"
"Route_0000001039",NA,NA,NA,NA,1.03972077083992,1.2904003369693,NA,NA,0.693147180559945,NA,2.55179688160872,2.62087350752982,NA,NA,NA,NA,NA,0.693147180559945,0,NA,0.462098120373297,NA,0.693147180559945,NA,1.42555537300535,0.549306144334055,NA,1.75249845734259,2.83233016136624,0.828302216596,1.42555537300535,0,1.1945063128187,NA,NA,1.242453324894,1.30400766847605,1.03972077083992,2.32544935681592,NA,NA,3.20792454991117,NA,1.49993655677676,4.10000608612423,NA,NA,0,0.693147180559945,NA,NA,0.693147180559945,NA,NA,2.31248640664214,0,NA,0.693147180559945,2.92610123988724,NA,NA,NA,0,NA,0,0,NA,0,0.597253156409352,NA,1.73286795139986,NA,NA,NA,NA,1.15524530093324,2.15899078762989,0.549306144334055,3.15421810019672,0.462098120373297,0.693147180559945,NA,2.07944154167984,NA,3.80666248977032,0,0.549306144334055,0.549306144334055,1.59583058092735,4.31201126640428,0.346573590279973,0.693147180559945,NA,NA,1.79175946922805,NA,1.85356054367184,0.895879734614027,0.346573590279973,0.80471895621705,NA,3.19826203762009,3.41212732260315,2.06000555121752,0.693147180559945,1.38629436111989,NA,NA,NA,NA,0.998577424517997,NA,2.80660028180253,NA,3.00036657527699,1.69586544507746,NA,NA,0.346573590279973,NA,601,4690631,3722584
"Route_0000001040",0.366204096222703,NA,NA,NA,NA,4.33485978058248,NA,0.346573590279973,2.71070625765194,2.69341247207223,2.40630323587302,4.06153120461768,NA,NA,NA,NA,NA,1.22962648470465,2.78801400397402,1.91752421294188,1.24588987276112,NA,NA,0.693147180559945,0.693147180559945,1.242453324894,3.29400284028633,1.01484081257447,3.57980461944142,2.60100888121074,1.32966134885476,3.71152480853454,1.4391627045121,NA,NA,1.59583058092735,0.231049060186648,NA,4.0606582020487,NA,NA,1.03972077083992,NA,0,4.07893355562707,NA,NA,NA,0.693147180559945,NA,NA,NA,1.6094379124341,2.75521672186011,3.29333806545016,0,NA,0.693147180559945,1.13373246055405,2.82545706563199,NA,0.231049060186648,NA,NA,NA,3.27278843303976,NA,NA,2.78094660142382,2.56297111228827,1.15524530093324,NA,NA,0.693147180559945,0,NA,1.18511602049647,NA,2.98082030894019,NA,NA,4.57061619964734,3.85377184970611,NA,1.46067554489129,1.03972077083992,1.826879641114,0.693147180559945,1.242453324894,3.34036426487013,1.38629436111989,NA,NA,NA,0.366204096222703,NA,NA,1.6094379124341,NA,0,NA,4.01530129779245,2.76133310141618,2.90321002731709,3.48710057284164,1.55132011671917,NA,NA,NA,NA,0,0,1.656604433192,NA,3.41033037305819,1.49993655677676,0.80471895621705,NA,NA,2.14538345612314,602,4714558,3724520
"Route_0000001043",0.693147180559945,0,1.79175946922805,NA,NA,2.07156736319577,NA,1.09861228866811,1.09861228866811,0,3.09104245335832,1.94591014905531,NA,NA,NA,NA,0,1.242453324894,1.38629436111989,0.693147180559945,0.693147180559945,0,0.693147180559945,NA,0.346573590279973,0.895879734614027,NA,NA,3.65527507926721,1.44518587894808,2.47082121130465,3.57730767845683,1.6094379124341,0,NA,2.07156736319577,1.15129254649702,0,2.28217409573392,NA,0.693147180559945,2.16536667014317,NA,2.17190271092684,4.07725008757597,NA,0,NA,0.693147180559945,NA,NA,2.07944154167984,NA,0,2.66876903985066,NA,NA,NA,2.19722457733622,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,2.24990483516513,NA,0.693147180559945,0,NA,NA,NA,1.09861228866811,1.6094379124341,NA,3.31003660326518,NA,0.346573590279973,1.03972077083992,2.07944154167984,NA,NA,0.895879734614027,1.54552122667916,2.13833305950803,2.2975599250673,3.87120101090789,2.34106561356211,0.346573590279973,NA,NA,1.09861228866811,NA,0.346573590279973,1.79175946922805,NA,1.31952866480763,NA,2.51521896069622,3.15130948787245,0.693147180559945,2.96744709780979,0.346573590279973,NA,NA,NA,NA,NA,NA,1.86883480914168,NA,2.69908135075888,2.50531764704813,0.346573590279973,NA,0.693147180559945,0.693147180559945,605,4486860,3757999
"Route_0000001051",NA,NA,NA,0.693147180559945,NA,NA,NA,0.346573590279973,3.3322045101752,NA,2.44564563790254,NA,NA,NA,NA,1.497866136777,NA,NA,NA,NA,0,NA,1.242453324894,NA,0,NA,NA,NA,1.78236917690582,0.346573590279973,1.242453324894,NA,0.693147180559945,0.693147180559945,NA,0,0,0,0.366204096222703,NA,NA,1.42555537300535,NA,0.346573590279973,3.17573094057591,NA,NA,NA,0,0,NA,1.0729586082894,NA,NA,1.58902691517397,NA,NA,NA,NA,0.902683400367403,NA,NA,2.94443897916644,NA,0,NA,NA,NA,0,NA,1.09861228866811,NA,NA,NA,NA,0,0.346573590279973,0.549306144334055,0.924196240746594,NA,0,NA,NA,NA,NA,NA,NA,0,0.693147180559945,4.33858291411136,NA,0,NA,NA,0.895879734614027,NA,1.72159532464117,0,NA,NA,NA,2.484906649788,2.31884848105052,2.04717228111105,0.549306144334055,0.366204096222703,1.44518587894808,NA,NA,NA,0.693147180559945,NA,2.72414893944759,NA,1.56071040904141,2.44564563790254,NA,NA,NA,0.902683400367403,613,4586570,3766243
"Route_0000001063",0.231049060186648,NA,0,NA,2.30258509299405,4.1142243579477,NA,1.35402510055111,0.693147180559945,0.693147180559945,2.71614855541441,1.59583058092735,NA,0.346573590279973,NA,NA,NA,0.597253156409352,2.99606544033169,0,1.56071040904141,0,0,NA,NA,0.549306144334055,NA,0,2.66912235599444,1.59583058092735,1.0729586082894,2.64579156538777,1.826879641114,NA,0.693147180559945,1.9012608248854,NA,NA,3.41936011009018,NA,0.231049060186648,0.231049060186648,NA,NA,2.8511107460107,NA,NA,1.3647815207407,0,NA,NA,2.68505257727323,0.231049060186648,1.76610578884935,2.33192205210162,0,NA,1.96203467715005,0.998577424517997,1.03972077083992,NA,0.346573590279973,1.94591014905531,NA,NA,2.59854884544486,NA,NA,0.462098120373297,0.693147180559945,0.895879734614027,NA,NA,1.52144939715595,NA,NA,0.346573590279973,NA,1.87826320105642,NA,NA,0.693147180559945,0.732408192445407,NA,0,0.231049060186648,NA,1.656604433192,0.895879734614027,3.78142336631336,NA,NA,NA,NA,1.59583058092735,0,NA,1.96203467715005,NA,NA,NA,2.91610163745987,1.99042061326349,1.92277366526459,2.74582642953788,2.05792870130065,NA,NA,NA,NA,NA,2.06818592085623,0.828302216596,NA,3.20191838141028,1.91752421294188,0,NA,NA,3.13502814958956,625,4734151,3778255
"Route_0000001066",NA,NA,NA,0,NA,NA,NA,0,NA,0,2.62617806538012,0,0,NA,NA,0.346573590279973,NA,0,NA,NA,0.693147180559945,NA,2.65239244115316,NA,NA,NA,NA,NA,2.69341247207223,NA,0,NA,0.895879734614027,NA,NA,NA,1.69172460507794,0,0,NA,0,2.02892490897077,NA,1.22962648470465,3.43778100298186,NA,NA,0.693147180559945,0.462098120373297,0,0,0,NA,NA,1.74724900501988,0.693147180559945,NA,NA,0.693147180559945,NA,NA,NA,0.693147180559945,0.549306144334055,NA,NA,NA,NA,0.549306144334055,NA,0.828302216596,NA,NA,NA,NA,1.74825378073324,1.4391627045121,0,3.17383160020437,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,1.05935127678265,1.09861228866811,3.96260942249858,0.462098120373297,0,NA,NA,0.732408192445407,0,2.27114819983697,NA,NA,0.346573590279973,NA,1.09861228866811,3.00428818913685,0.346573590279973,0,0.462098120373297,NA,NA,NA,NA,1.03972077083992,NA,3.17358731046582,NA,2.47551635746577,2.43100589325759,0,NA,NA,NA,628,4456501,3831615
"Route_0000001067",NA,NA,NA,NA,NA,NA,NA,0.80471895621705,NA,NA,1.49993655677676,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,2.13833305950803,NA,NA,NA,NA,NA,1.42555537300535,0.895879734614027,0.231049060186648,NA,0,NA,0,NA,0,0,1.2904003369693,NA,NA,2.16407994500682,NA,0.231049060186648,2.67734510479961,NA,NA,NA,1.13373246055405,NA,0,0.924196240746594,NA,NA,0.231049060186648,NA,NA,0.693147180559945,NA,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,0,NA,0.549306144334055,NA,NA,NA,NA,1.75249845734259,1.15524530093324,0,1.61734342130654,0,NA,NA,NA,NA,NA,NA,NA,0,0,3.394916352395,0,0,NA,NA,1.6094379124341,0,0.732408192445407,0,NA,NA,NA,0.80471895621705,1.15524530093324,0.693147180559945,NA,0.828302216596,NA,NA,NA,NA,0,NA,2.1930837373367,NA,1.83375273684824,1.56071040904141,0.597253156409352,NA,0,NA,629,4482806,3805763
"Route_0000001068",NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,1.826879641114,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.30400766847605,NA,0,NA,NA,NA,2.05792870130065,0.597253156409352,NA,NA,NA,0.693147180559945,NA,NA,0.231049060186648,NA,0.693147180559945,NA,NA,2.21329194460885,NA,0.828302216596,2.94443897916644,NA,NA,NA,1.1945063128187,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.76275567689818,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1.2904003369693,0.693147180559945,0.597253156409352,1.2904003369693,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3.71981513730934,NA,NA,NA,NA,0.732408192445407,0.895879734614027,1.84314302917047,0.693147180559945,0,0,NA,NA,1.59583058092735,1.38629436111989,0,0.346573590279973,0.231049060186648,NA,NA,NA,0.346573590279973,NA,1.79175946922805,NA,1.826879641114,1.13373246055405,NA,NA,0,NA,630,4506737,3807758
"Route_0000001071",0,NA,NA,NA,NA,NA,0,NA,0.693147180559945,NA,2.88738632055547,2.77983363433531,NA,NA,NA,0.346573590279973,NA,0.895879734614027,NA,NA,0.597253156409352,NA,2.66431484910604,NA,1.75249845734259,0,2.94443897916644,NA,2.90861068550919,0,1.38629436111989,2.90774375827584,1.15524530093324,NA,NA,2.5592878335594,0.895879734614027,0.963457252632055,1.69172460507794,NA,NA,3.02666795674939,NA,1.05935127678265,4.11461521825558,NA,NA,NA,1.05935127678265,NA,0,2.23602802795102,NA,NA,3.22343122178947,NA,NA,NA,NA,1.5350567286627,NA,1.58902691517397,1.22962648470465,1.38629436111989,NA,NA,NA,NA,1.55132011671917,NA,1.56071040904141,NA,NA,NA,NA,2.02892490897077,1.95264438482782,0,2.67342349093975,1.52226121886171,0.231049060186648,NA,2.02048563964267,NA,NA,NA,1.38629436111989,NA,1.6094379124341,4.22618689535628,1.4391627045121,0.732408192445407,0.732408192445407,NA,1.13373246055405,0.366204096222703,2.96061210166805,1.15524530093324,NA,1.09861228866811,NA,2.51158755234585,2.98523538452353,1.57283295709836,0.346573590279973,1.13373246055405,0.597253156409352,NA,0,NA,0.895879734614027,NA,1.91003326099119,NA,2.88623091789665,2.10931226124307,1.3647815207407,NA,1.32966134885476,NA,633,4530670,3809746
"Route_0000001075",NA,NA,NA,NA,0.693147180559945,NA,NA,NA,1.94591014905531,0.693147180559945,2.14857327312853,0.895879734614027,NA,NA,NA,0.346573590279973,NA,0.693147180559945,NA,NA,0.693147180559945,NA,1.63755162857868,NA,0.693147180559945,NA,NA,NA,2.53777499318021,NA,0.693147180559945,0.346573590279973,1.1945063128187,NA,NA,NA,0,0.597253156409352,0.972955074527657,NA,NA,2.34036132142971,NA,0,3.52269364189267,NA,NA,NA,0.597253156409352,NA,NA,0.346573590279973,NA,NA,0.963457252632055,NA,NA,0,NA,2.57141038161636,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,0.895879734614027,NA,NA,NA,NA,NA,NA,0.732408192445407,1.03972077083992,0,1.15524530093324,0.693147180559945,0,NA,NA,NA,NA,NA,NA,NA,0,4.13814245979031,0,NA,0,NA,0.828302216596,0.693147180559945,2.05792870130065,NA,NA,NA,NA,0.597253156409352,2.40507999291003,1.41616508068312,0.231049060186648,0.597253156409352,NA,NA,NA,NA,1.38629436111989,NA,2.34036132142971,NA,1.98354751752924,1.84839248149319,NA,NA,0.366204096222703,1.09861228866811,637,4582531,3814032
