route;x;y
1361;4191400;4304300
1362;4209400;4305700
1363;4263400;4309900
1364;4281400;4311400
1365;4208000;4323500
1366;4244000;4326400
1367;4262100;4327900
1368;4242600;4344200
1369;4260500;4345600
1370;4296600;4348500
1371;4241200;4362100
1372;4302100;4043200
1373;4300700;4061100
1374;4299300;4079000
1375;4317300;4080300
1376;4335300;4081700
1377;4280000;4095500
1378;4332200;4098300
1379;4332600;4117500
1380;4259300;4129900
1381;4295400;4132600
1382;4313200;4134000
1383;4204100;4143700
1384;4220600;4162800
1385;4238600;4164200
1386;4185300;4178200
1387;4237200;4182100
1388;4218300;4200300
1389;4339400;4028000
1390;4336700;4044300
1391;4288000;3970100
1392;4270200;3986800
1393;4288100;3988200
1394;4213500;3998900
1395;4232900;4001900
1396;4286900;4006200
1397;4195600;4017100
1398;4213600;4018500
1399;4285400;4023900
1400;4248400;4037400
1401;4266100;4040500
1402;4192900;4052900
1403;4228800;4055600
1404;4246800;4057000
1405;4264800;4058300
1406;4282700;4059700
1407;4191600;4069200
1408;4209500;4072100
1409;4281400;4077600
1410;4172200;4087200
1411;4190200;4088600
1412;4244100;4092700
1413;4260600;4092500
1414;4202300;3927500
1415;4220600;3929200
1416;4238400;3930500
1417;4201100;3945500
1418;4254900;3949600
1419;4199900;3961800
1420;4235600;3966200
1421;4271900;3967100
1422;4198300;3981300
1423;4252200;3985400
1424;4161100;3996400
1425;4197100;3997700
1426;4162500;4014300
1427;4177800;4015600
1428;4176300;4033600
1429;4151400;3886100
1430;4169200;3889200
1431;4187200;3890800
1432;4149900;3905700
1433;4167900;3907000
1434;4148800;3923500
1435;4145900;3959300
1436;4143100;3995000
1437;4112700;3920800
1438;4093400;3937300
1439;4111400;3938700
1440;4074100;3953700
1441;4090700;3973000
1442;4108600;3974400
1443;4070100;4005800
1444;4050700;4023700
1445;4085100;4025000
1446;4104500;4027700
1447;4103200;4045500
1448;4083900;4062200
1449;4142500;4070100
1450;4066000;4060800
1451;4116700;4082600
1452;4154200;4085800
1453;4063100;4096500
1454;4134900;4102200
1455;4079800;4114300
1456;4097600;4117300
1457;4116200;4119000
1458;4096500;4135000
1459;4114200;4136600
1460;4150100;4139400
1461;4186000;4142200
1462;4058900;4150100
1463;4185700;4161600
1464;4057500;4167900
1465;4075500;4169400
1466;4111400;4172200
1467;4129400;4173700
1468;4167100;4175900
1469;4091900;4188400
1470;4110100;4190000
1471;4089200;4204900
1472;4108200;4206900
1473;4143100;4209100
1474;4199400;4215400
1475;4216400;4216400
1476;4053400;4221300
1477;4088900;4223700
1478;4069900;4240700
1479;4087900;4242100
1480;4106300;4243300
1481;4159600;4247800
1482;4213600;4252200
1483;4104400;4261400
1484;4067100;4276100
1485;4103000;4279300
1486;4189100;4285900
1487;4065600;4294200
1488;4100400;4295800
1489;4137500;4300000
1490;4062600;4312000
1491;4100000;4314800
1492;4118100;4316400
1493;4136100;4317800
1494;4062800;4329700
1495;4116700;4334100
1496;4151100;4336900
1497;4187100;4339900
1498;4206700;4358600
1499;4223200;4360700
1500;4113800;4369900
1501;4221700;4378400
1502;4239800;4379900
1503;4130400;4389200
1504;4166400;4392100
1505;4183000;4391500
1506;4258100;4398400
1507;4183000;4411400
1508;4201000;4412800
1509;4218900;4414200
1510;4291200;4419900
1511;4271600;4436400
1512;4289600;4437700
1513;4288200;4455600
1514;4250700;4470500
1515;4313300;4367700
1516;4403400;4374600
1517;4311900;4385600
1518;4383900;4391100
1519;4420000;4393800
1520;4292400;4402100
1521;4346500;4406200
1522;4382600;4409000
1523;4309000;4421300
1524;4327100;4422700
1525;4345100;4424100
1526;4363100;4425400
1527;4417200;4429500
1528;4306200;4437500
1529;4362000;4443600
1530;4379800;4444700
1531;4415800;4447400
1532;4324100;4458400
1533;4342200;4459800
1534;4396400;4463900
1535;4268800;4472000
1536;4286900;4472000
1537;4304800;4474800
1538;4340900;4477600
1539;4358900;4479100
1540;4267400;4489900
1541;4285500;4489800
1542;4321400;4494100
1543;4302100;4509000
1544;4318600;4529600
1545;4317300;4546200
1546;4414400;4465300
1547;4377000;4480400
1548;4395000;4481800
1549;4413000;4483100
1550;4411600;4501000
1551;4410200;4518800
1552;4354900;4532800
1553;4390800;4535300
1554;4408800;4536700
1555;4426900;4538000
1556;4371400;4551900
1557;4389400;4553200
1558;4425400;4555700
1559;4461700;4558600
1560;4497700;4561200
1561;4369900;4569600
1562;4406000;4572400
1563;4460200;4576400
1564;4478100;4577800
1565;4514400;4580400
1566;4386800;4585900
1567;4404800;4590100
1568;4440700;4592900
1569;4494900;4596900
1570;4513000;4598300
1571;4403300;4608100
1572;4421300;4609400
1573;4439300;4610800
1574;4493500;4614800
1575;4401700;4625900
1576;4419700;4627400
1577;4436400;4628500
1578;4492000;4631000
1579;4418400;4645100
1580;4417100;4662800
1581;4471200;4667000
1582;4415600;4680700
1583;4432200;4682000
1584;4506000;4687500
1585;4488600;4705900
1586;4504600;4705300
1587;4522600;4706600
1588;4485100;4721800
1589;4503200;4723100
1590;4521200;4724500
1591;4465600;4738300
1592;4445900;4754900
1593;4482300;4757500
1594;4500400;4758800
1595;4461900;4774500
1596;4461300;4791800
1597;4479400;4793100
1598;4515600;4795900
1599;4532200;4815000
1600;4546200;4869600
1601;4526600;4886100
1602;4544700;4887400
1603;4562100;4887200
1604;4581000;4890000
1605;4526800;4904500
1606;4543300;4905200
1607;4560000;4924300
1608;4575400;4959700
1609;4537700;4976300
1610;4480200;5007900
1611;4571100;5014500
1612;4588800;5011100
1613;4625900;5020100
1614;4605900;5034900
1615;4568100;5050000
1616;4640800;5055200
1617;4527900;5101000
1618;4561000;5121000
1619;4585100;5067500
1620;4639400;5072900
1621;4620000;5088000
1622;4656400;5091300
1623;4580700;5103100
1624;4671200;5113600
1625;4600000;5119800
1626;4635100;5126300
1627;4653300;5127500
1628;4671400;5128700
1629;4615500;5143400
1630;4633700;5144000
1631;4670000;5146500
1632;4742500;5153800
1633;4650400;5163000
1634;4777600;5171400
1635;4813900;5173700
1636;4721700;5185600
1637;4758000;5187900
1638;4684000;5200900
1639;4664400;5217500
1640;4715300;5221000
1641;4755600;5224400
1642;4771800;5224100
1643;4792200;5225400
1644;4872500;5123600
1645;4834700;5139300
1646;4852900;5140400
1647;4850400;5175700
1648;4868300;5176900
1649;4849000;5194000
1650;4903200;5196900
1651;4939600;5197500
1652;4901800;5214600
1653;4920000;5215600
1654;4809800;5226800
1655;4827700;5228100
1656;4882400;5231200
1657;4900500;5232400
1658;4917000;5231700
1659;4936700;5234500
1660;5081700;5242400
1661;4808300;5244600
1662;4826500;5245700
1663;4862800;5247900
1664;5082700;5259400
1665;4843300;5264600
1666;4950900;5269300
1667;4841900;5282300
1668;4860100;5283400
1669;4969000;5289700
1670;5059600;5294700
1671;5114100;5297400
1672;4876800;5302200
1673;4913200;5304300
1674;4931300;5305400
1675;4950700;5308100
1676;4985800;5308400
1677;5022000;5310400
1678;5058300;5312300
1679;4839100;5317700
1680;4857300;5318800
1681;4930000;5323100
1682;4966300;5325100
1683;4984400;5326200
1684;5020700;5328100
1685;5057000;5330000
1686;5075100;5330900
1687;4874200;5337400
1688;4983100;5343800
1689;5019400;5345800
1690;5090500;5348000
1691;4872700;5355300
1692;4963600;5360500
1693;5036200;5364400
1694;4835000;5369400
1695;5051200;5382000
1696;5015400;5398800
1697;4500900;4668100
1698;4500700;4668900
1699;4502300;4667900
1700;4502900;4667500
1701;4505800;4664800
1702;4504600;4664200
1703;4508200;4663100
1704;4508000;4662800
1705;4503100;4664400
1706;4503600;4667900
1707;4253400;3984800
1708;4251200;3983100
1709;4251300;3983400
1710;4251100;3983900
1711;4251200;3984200
1712;4252500;3985500
1713;4251000;3984300
1714;4251000;3985000
1715;4251400;3985500
1716;4253800;3985200
1717;4293300;4374000
1718;4292900;4373600
1719;4290600;4373000
1720;4288900;4371500
1721;4289300;4374800
1722;4289900;4374900
1723;4286800;4370400
1724;4287400;4370800
1725;4288400;4374700
1726;4287900;4373800
1727;4109400;3947000
1728;4111800;3943500
1729;4112800;3946200
1730;4114500;3944800
1731;4121000;3949000
1732;4118400;3950500
1733;4120200;3948800
1734;4121900;3943600
1735;4120600;3945700
1736;4119400;3951600
1737;4718900;5093600
1738;4716400;5106700
1739;4720000;5093300
1740;4719700;5092600
1741;4718200;5088900
1742;4721700;5089400
1743;4721300;5088100
1744;4724500;5090200
1745;4725600;5089400
1746;4716700;5108400
1747;4228300;4089100
1748;4224200;4086900
1749;4230100;4087000
1750;4224200;4085000
1751;4224900;4082800
1752;4232200;4088100
1753;4228800;4084000
1754;4230300;4085500
1755;4435600;4328100
1756;4434700;4328000
1757;4436900;4326200
1758;4433600;4328100
1759;4436200;4322700
1760;4433400;4324600
1761;4429700;4335200
1762;4432200;4335600
1763;4435900;4334900
1764;4437000;4333800
1765;5123900;4204100
1766;4986600;4206900
1767;5003400;4178500
1768;4997700;4189000
1769;5005900;4192000
1770;5004900;4188200
1771;4997600;4184900
1772;4938200;4259200
1773;4942400;4269100
1774;5002000;4144600
1775;5053800;4151200
1776;5056700;4155900
1777;5120600;4200700
1778;5121800;4204200
1779;4751000;5138700
1780;5136800;4211200
1781;5134700;4209700
1782;5145000;4204900
1783;5142600;4215600
1784;5147200;4236000
1785;5195500;4255500
1786;5193400;4256000
1787;5202400;4255400
1788;5200800;4255900
1789;5098800;4238800
1790;5099100;4236800
1791;5145800;4270900
1792;5125700;4308700
1793;5113700;4306300
1794;5074300;4309800
1795;5066300;4321100
1796;5078600;4308600
1797;5072900;4315200
1798;5070400;4315800
1799;5072600;4309500
1800;5009000;4316700
1801;4987000;4388400
1802;4988700;4388000
1803;4987100;4385000
1804;4985600;4388200
1805;4987100;4387900
1806;5067700;4423100
1807;5066700;4424600
1808;5222300;4671500
1809;5341900;4423000
1810;5321200;4456400
1811;5327800;4557200
1812;5330200;4557300
1813;5342800;4560100
1814;5251600;4562800
1815;5297500;4568400
1816;5261900;4593200
1817;5017100;4709000
1818;5045400;4713500
1819;5062500;4736500
1820;5050000;4747500
1821;5051700;4746800
1822;5050700;4745000
1823;5048700;4745500
1824;5029300;4763200
1825;5129400;4845500
1826;5157300;4844400
1827;4990200;4811300
1828;5182800;4882800
1829;5183300;4872700
1830;5173000;4885400
1831;5180300;4883300
1832;5175200;4889300
1833;5019200;4900200
1834;5018500;4898400
1835;5087500;4940800
1836;5087500;4937400
1837;5093700;4950200
1838;5087800;4958100
1839;5078100;4952100
1840;5092100;4958400
1841;5012500;5054400
1842;5023800;5090500
1843;5034900;5094300
1844;5036900;5097600
1845;5012900;5112600
1846;5035600;5280000
1847;5030100;5278900
1848;5027200;5272400
1849;5027400;5281300
1850;4768600;5121200
1851;4770300;5118900
1852;4749600;5136600
1853;4748800;5138200
1854;5158400;4245000
1855;5161700;4238700
1856;5160200;4240000
1857;5095200;4185800
1858;5088500;4187500
1859;5089600;4184800
1860;4987600;4217700
1861;4991500;4218100
1862;4988700;4216000
1863;4946900;4333400
1864;4947700;4332000
1865;4950000;4332400
1866;4922000;4503700
1867;4921300;4499200
1868;4919300;4499600
1869;5003800;4492300
1870;5008200;4495900
1871;5004900;4494600
1872;5130800;4454100
1873;5134500;4451900
1874;5132700;4449800
1875;5293100;4624700
1876;5290300;4627000
1877;5290300;4624400
1878;5384200;4572900
1879;5384100;4570200
1880;5379400;4568600
1881;5314100;4516200
1882;5314100;4522700
1883;5311600;4519600
1884;5036300;4352500
1885;5039300;4350300
1886;5040200;4347000
1887;5224500;4807100
1888;5227600;4807300
1889;5200700;4872600
1890;5197500;4874700
1891;5198300;4872300
1892;5093300;4914000
1893;5089800;4915300
1894;5092700;4910700
1895;5005300;4828500
1896;5003900;4832300
1897;5115100;4827900
1898;5114800;4831700
1899;5113600;4829200
1900;5150400;4732200
1901;5148500;4729800
1902;5151100;4730600
1903;5014500;4735300
1904;5011800;4729900
1905;5049500;4710600
1906;5049300;4707400
1907;5053200;4713000
1908;5256100;4327800
1909;4977400;4937600
1910;5063700;4997600
1911;5065800;4995900
1912;5066900;4997800
1913;4999700;5304200
1914;5003100;5301400
1915;5001300;5302100
1916;4868100;5065800
1917;4865200;5067800
1918;5120600;4234600
1919;5121000;4231900
1920;5117900;4233800
1921;5151300;4311700
1922;5148200;4308500
1923;5151100;4307000
1924;5128200;4203600
1925;5124600;4206300
1926;5256800;4283900
1927;5256400;4285900
1928;5260000;4289800
1929;5302900;4385700
1930;5307000;4388300
1931;5301100;4390800
1932;5313800;4446100
1933;5318500;4446800
1934;5318800;4448900
1935;5371400;4505700
1936;5372000;4503100
1937;5372700;4507000
1938;5268000;4497100
1939;5271400;4495000
1940;5272600;4495600
1941;5242400;4579500
1942;5240500;4581400
1943;5241900;4583400
1944;5166600;4563800
1945;5163400;4560100
1946;5167200;4460800
1947;5168700;4462400
1948;5173200;4461900
1949;5113600;4405700
1950;5115000;4407100
1951;5119300;4402900
1952;5081200;4436100
1953;5075200;4439000
1954;5078100;4436100
1955;5088500;4511600
1956;5094900;4511900
1957;5097100;4510400
1958;5041100;4529800
1959;5038600;4531700
1960;5035200;4534900
1961;4962400;4505700
1962;4957900;4502500
1963;4958000;4508700
1964;4980900;4410300
1965;4983700;4410100
1966;5040600;4608700
1967;5042500;4608800
1968;5042000;4607100
1969;5260700;4688300
1970;5262800;4687300
1971;5263000;4689300
1972;5191800;4733900
1973;5193500;4733900
1974;5202700;4781500
1975;5201500;4781300
1976;5201600;4779800
1977;5176700;4892600
1978;5176000;4893600
1979;5174900;4892800
1980;5017700;4802800
1981;5017200;4804000
1982;4974600;4817500
1983;4972800;4814000
1984;4973100;4818100
1985;4964100;4997600
1986;4962600;4998800
1987;4918900;5017000
1988;4921700;5014900
1989;4920900;5018100
1990;4934500;5082300
1991;4931500;5082300
1992;4933700;5077100
1993;4874100;5108500
1994;4875200;5106700
1995;4876900;5108800
1996;4982100;5145600
1997;4986200;5148300
1998;4985100;5142900
1999;5032200;5155200
2000;5031900;5152300
2001;5032500;5159100
2002;5068100;5048500
2003;5066700;5051500
2004;5065900;5048200
2005;5134500;4977200
2006;5036100;4930600
2007;5032500;4932500
2008;5035700;4927300
2009;5065600;4363900
2010;5071100;4363300
2011;5076100;4362800
2012;5081600;4361700
2013;5092400;4360800
2014;5067000;4377900
2015;5073000;4377200
2016;5078800;4376500
2017;5084700;4375800
2018;4878300;4165900
2019;4876600;4171200
2020;4877900;4169500
2021;4889300;4139700
2022;4885400;4143300
2023;5146200;4664200
2024;5147900;4664300
2025;4944800;4866800
2026;4940000;4865400
2027;4941800;4867400
2028;4773100;5117900
2029;4771600;5119000
2030;4767600;5121400
2031;4990500;5247900
2032;4988500;5249500
2033;4985700;5251100
2034;4986200;5204600
2035;4987900;5208000
2036;4988100;5205400
2037;5154900;4643400
2038;5156000;4642800
2039;4907100;4492200
2040;4948200;4317600
2041;5050000;4337600
2042;4994000;4208500
2043;5135000;4440800
2044;5213500;4534700
2045;5162800;4302800
2046;4983800;4385300
2047;5015000;4827500
2048;5016800;4825100
2049;5014800;4823800
2050;5013800;4827200
2051;5043500;4821500
2052;4829900;5086200
2053;5042200;4823700
2054;5332500;4465800
2055;5016900;4806200
2056;4996400;4814900
2057;4990800;4806200
2058;5081700;4201100
2059;5178700;4287700
2060;5211500;4644900
2061;5022800;4380000
2062;5023100;4378400
2063;5024700;4379700
2064;5024000;4380900
2065;5022000;4384800
2066;5023000;4381900
2067;5022300;4381500
2068;5023400;4384300
2069;5025300;4381100
2070;5027700;4377900
2071;5027300;4379000
2072;5106000;4502800
2073;5105100;4504000
2074;5103600;4503300
2075;5105100;4502000
2076;5104500;4500900
2077;5105300;4503000
2078;5351600;4602300
2079;5351900;4601300
2080;5350800;4598700
2081;5349300;4597900
2082;5351300;4597100
2083;5351800;4601900
2084;5353300;4603100
2085;5351000;4603200
2086;5347100;4599900
2087;5353000;4596000
2088;5349900;4600400
2089;5354800;4604900
2090;5351500;4604900
2091;5355800;4598500
2092;5348600;4598700
2093;5358600;4596400
2094;5354800;4598900
2095;5358100;4597100
2096;5357100;4598300
2097;5298700;4714600
2098;5298900;4712200
2099;5298600;4706800
2100;5151200;4903800
2101;5151000;4901300
2102;5142300;4897900
2103;5263600;4743900
2104;5196000;4343900
2105;5195100;4346600
2106;5193400;4346300
2107;5191800;4343800
2108;5191200;4345000
2109;5047800;4788300
2110;5002000;4507600
2111;4590600;4188400
2112;4494600;3857800
2113;4503700;3867200
2114;4710000;4122600
2115;4787300;4056500
2116;4442400;3860300
2117;4442300;3862600
2118;4442800;3861100
2119;4442100;3862400
2120;4439700;3865100
2121;4774700;4015600
2122;4768100;4053000
2123;4771300;4051400
2124;4577100;3873000
2125;4754600;4035100
2126;4764400;4074500
2127;4537100;3714000
2128;4479200;3707200
2129;4486900;3702100
2130;4493100;3705600
2131;4449100;3865400
2132;4445800;3868800
2133;4641800;4005500
2134;4720200;3699000
2135;4758000;4115400
2136;4454100;3796100
2137;4735100;3979900
2138;4784500;4045700
2139;4589700;4529900
2140;4594400;4540500
2141;4602800;4543500
2142;4843400;4643600
2143;4583000;4451000
2144;4598800;3835300
2145;4752200;4103200
2146;4524000;3801800
2147;4672700;3688800
2148;4768600;4031700
2149;4768200;4031800
2150;4768300;4028200
2151;4858200;3902500
2152;4862800;3906700
2153;4870200;3909400
2154;4861500;3899700
2155;4863200;3909000
2156;4767400;4028500
2157;4769400;4030900
2158;4451200;3851800
2159;4739300;4104800
2160;4739200;4106300
2161;4734600;4104500
2162;4733300;4103100
2163;4589800;3624700
2164;4593800;3616000
2165;4576900;3632600
2166;4755200;4060600
2167;4563200;3861900
2168;4571300;3856300
2169;4569700;3860000
2170;4576500;3888200
2171;4427400;3886400
2172;4587800;4167400
2173;4598200;4537500
2174;4530400;4593600
2175;4587700;4536700
2176;4533500;4592600
2177;4534800;4588000
2178;4529500;4591000
2179;4525400;4591400
2180;4603500;4535800
2181;4529600;4594200
2182;4597800;4538000
2183;4522600;4657500
2184;4626400;4005900
2185;4648200;4196800
2186;4746900;4102800
2187;4760500;4081000
2188;4620800;4031900
2189;4481100;4120900
2190;4558200;4463200
2191;4558500;4463100
2192;4714200;3724900
2193;4686000;5049400
2194;4683500;5051100
2195;4677600;3702900
2196;4786800;4062100
2197;4650100;3936100
2198;4650600;3915400
2199;4663300;3952200
2200;4627900;3938700
2201;4680100;3941400
2202;4755300;5007600
2203;4747500;4150800
2204;4598300;3911300
2205;4489200;3710300
2206;4519300;3693800
2207;4658500;4407800
2208;4703200;4263900
2209;4611500;3798900
2210;4626700;3774000
2211;4657200;3759800
2212;4614200;3740700
2213;4654400;3791100
2214;4587600;3760400
2215;4605100;3771000
2216;4736400;3785000
2217;4691300;3748200
2218;4658700;3919900
2219;4649900;3931700
2220;4582500;4299600
2221;4757300;4150700
2222;4792100;4053000
2223;4601900;4193000
2224;4663900;4024100
2225;4664700;4149900
2226;4624200;4194100
2227;4807100;4056000
2228;4450000;4000600
2229;4672900;3692100
2230;4760400;4039600
2231;4464900;3763600
2232;4672400;4122900
2233;4657700;4154300
2234;4781500;4102700
2235;4666400;3777600
2236;4667800;3775500
2237;4651200;3775000
2238;4715400;4125500
2239;4461200;3933200
2240;4548900;3683500
2241;4739200;3787500
2242;4740400;3793600
2243;4623800;4043500
2244;4537200;3767900
2245;4611400;3851000
2246;4608500;3858100
2247;4460600;3901700
2248;4804100;4083500
2249;4776900;4057000
2250;4665300;4014700
2251;4718800;4190500
2252;4668300;4320200
2253;4664000;4334300
2254;4550500;3654300
2255;4813900;3861200
2256;4811000;3825500
2257;4643700;4195500
2258;4464400;3853300
2259;4781500;4079000
2260;4779600;4080100
2261;4516000;3636100
2262;4516900;3636000
2263;4609100;3823500
2264;4579300;3636400
2265;4819000;4566400
2266;4824100;4566800
2267;4818600;4566900
2268;4811200;4136700
2269;4815700;4130100
2270;4781800;4077700
2271;4579700;4037900
2272;4862200;4730400
2273;4474000;3897700
2274;4664900;3923200
2275;4475200;3880800
2276;4464100;3820300
2277;4464900;3822100
2278;4573700;3849600
2279;4585600;3878300
2280;4777900;4055400
2281;4628800;4050500
2282;4449500;3981500
2283;4448800;3982900
2284;4448100;3985100
2285;4448800;3983700
2286;4827400;4118600
2287;4776000;4068600
2288;4615200;4172500
2289;4624800;4162400
2290;4673200;4084400
2291;4668600;4080600
2292;4793800;4077300
2293;4602800;3822000
2294;4599200;3820700
2295;4604400;3820400
2296;4481400;3870200
2297;4481300;3870200
2298;4485100;3868700
2299;4470800;3871200
2300;4480200;3873700
2301;4485100;3878000
2302;4414400;3908700
2303;4900100;4802500
2304;4901200;4796900
2305;4869500;4790100
2306;4867800;4799800
2307;4541700;3648600
2308;4602600;3926400
2309;4669400;4173200
2310;4540400;3934500
2311;4537500;3939100
2312;4690100;3978900
2313;4691400;3978800
2314;4793000;4040400
2315;4608700;4057300
2316;4602600;4057000
2317;4656100;3971900
2318;4615100;4576700
2319;4461400;3813600
2320;4515500;3619300
2321;4593400;3617700
2322;4488900;3832000
2323;4539600;3659800
2324;4624900;3784900
2325;4630100;3797300
2326;4463800;3874700
2327;4527200;4174700
2328;4605900;4429000
2329;4790400;4048100
2330;4790500;4046200
2331;4762100;4058300
2332;4549100;4478300
2333;4555700;4478500
2334;4443000;3846300
2335;4864900;4784700
2336;4567900;3774500
2337;4680300;4045300
2338;4631100;4091800
2339;4633500;4100500
2340;4655100;3745900
2341;4757800;4007800
2342;4750300;4033500
2343;4661500;3848700
2344;4756200;4540200
2345;4571900;4524300
2346;4809300;4554500
2347;4805400;4056000
2348;4671900;3949800
2349;4568000;3766300
2350;4532900;3902200
2351;4532200;3891400
2352;4446100;3872800
2353;4622400;4732200
2354;4626000;3752500
2355;4629500;3762900
2356;4768300;4114400
2357;4787800;4113800
2358;4684500;4095600
2359;4696100;4071600
2360;4704500;3800200
2361;4703500;3812900
2362;4710900;3787100
2363;4517900;3815200
2364;4795800;4840400
2365;4750100;4484700
2366;4736900;4475100
2367;4590800;3690700
2368;4791400;4047100
2369;4543600;4034800
2370;4404800;3932100
2371;4405900;3932400
2372;4396500;3933300
2373;4404000;3934700
2374;4407900;3921200
2375;4418300;3952900
2376;4404600;3932500
2377;4447100;3812900
2378;4452500;4088300
2379;4806400;4090100
2380;4707500;3755000
2381;4629500;4381600
2382;4643100;4388500
2383;4630000;4400000
2384;4635700;4371600
2385;4451000;3805900
2386;4626700;3705100
2387;4609000;3676700
2388;4642300;3691600
2389;4640400;3689300
2390;4493800;3830900
2391;4702600;3739200
2392;4727600;3744500
2393;4495600;4476800
2394;4506900;4472100
2395;4508100;4470700
2396;4507800;4470900
2397;4493100;3737100
2398;4742800;3985900
2399;4566200;3742100
2400;4549100;3920200
2401;4701800;3737800
2402;4709600;3746200
2403;4709600;3746300
2404;4709400;3746500
2405;4546700;3714400
2406;4671300;4111300
2407;4663600;4111600
2408;4457700;3822100
2409;4850600;4780800
2410;4547700;3923100
2411;4678100;4472100
2412;4678000;4470600
2413;4722200;3877000
2414;4854900;4797800
2415;4844400;4792600
2416;4843500;4795300
2417;4860600;4798900
2418;4861500;4779600
2419;4852600;4721600
2420;4851400;4729000
2421;4844600;4733500
2422;4840600;4738200
2423;4872300;4809300
2424;4873100;4807000
2425;4882900;4804100
2426;4864900;4793100
2427;4935100;4893500
2428;4931400;4881800
2429;4930600;4865600
2430;4953600;4835200
2431;4918700;4804600
2432;4910300;4811000
2433;4875800;4788700
2434;4867300;4761200
2435;4712200;4120500
2436;4720900;4124900
2437;4523000;3611800
2438;4532200;3649700
2439;4618200;3725700
2440;4571700;3723000
2441;4475700;3690100
2442;4477400;3689400
2443;4479900;3686700
2444;4531100;3624100
2445;4657000;3695200
2446;4653800;3696100
2447;4792400;4036600
2448;4514000;3624000
2449;4539500;3626900
2450;4833900;4563900
2451;4688000;4467500
2452;4682100;4473300
2453;4849200;4803000
2454;4487300;3849500
2455;4575200;3820100
2456;4563200;3830500
2457;4508000;3914400
2458;4511300;3905900
2459;4516200;3910600
2460;4505200;3912100
2461;4784700;4082900
2462;4662500;4074200
2463;4747200;4102100
2464;4504800;4053800
2465;4505000;4053400
2466;4635000;4634900
2467;4754700;4707800
2468;4837900;3861000
2469;4781200;4084200
2470;4738100;4103700
2471;4726500;4102900
2472;4696800;4133500
2473;4750400;4096600
2474;4730900;4112800
2475;4670000;4119700
2476;4484400;3672500
2477;4510300;3689400
2478;4569500;3825400
2479;4552600;4393700
2480;4687900;4061400
2481;4582000;3676400
2482;4592300;3665200
2483;4774200;4021200
2484;4475000;3994800
2485;4603500;3716400
2486;4854100;3847400
2487;4528600;3628900
2488;4723900;3968000
2489;4586700;3619900
2490;4664100;4912700
2491;4645300;4923400
2492;4686800;5048100
2493;4572900;3824700
2494;4892700;4768800
2495;4757800;4007600
2496;4759800;4040700
2497;4451300;3835700
2498;4497300;3857000
2499;4627500;3744900
2500;4629900;4100000
2501;4630400;4104200
2502;4666500;4673400
2503;4568900;4743400
2504;4657100;4113600
2505;4663800;4102400
2506;4679200;4059000
2507;4568000;3924200
2508;4784700;4043700
2509;4785600;4044100
2510;4594000;3923800
2511;4438000;3903100
2512;4437500;3903900
2513;4436700;3905200
2514;4589600;3623100
2515;4767700;4101800
2516;4769000;4103600
2517;4631400;3685700
2518;4670800;4097600
2519;4670600;4101400
2520;4514100;3622900
2521;4614800;4029400
2522;4613400;4031900
2523;4766200;4073300
2524;4763200;3992300
2525;4748700;4092600
2526;4673300;4108600
2527;4674800;4106700
2528;4767600;4652500
2529;4542300;3937900
2530;4500400;3853200
2531;4495400;3853300
2532;4535900;3607600
2533;4582000;3633200
2534;4651700;4005300
2535;4654600;4010600
2536;4669300;3743400
2537;4627400;4038100
2538;4720100;3698900
2539;4517700;4038400
2540;4533000;3915000
2541;4760700;4054400
2542;4858200;4780000
2543;4859600;4793800
2544;4831100;4562100
2545;4547800;3621600
2546;4654000;4165300
2547;4567300;3856500
2548;4755800;3997600
2549;4570900;3856700
2550;4746400;4103200
2551;4438000;3842700
2552;4444400;3841300
2553;4522700;3833700
2554;4682700;3750800
2555;4681500;3746700
2556;4612200;4027800
2557;4613700;4029100
2558;4537400;3735500
2559;4495300;3769400
2560;4479200;3753600
2561;4504600;3608900
2562;4436800;3842900
2563;4449700;3847800
2564;4449600;3848600
2565;4545500;3867700
2566;4664400;3913700
2567;4806600;4150700
2568;4555500;3755900
2569;4876200;4774500
2570;4869600;4775500
2571;4723300;4131900
2572;4682200;4061900
2573;4676900;4064300
2574;4638100;4101300
2575;4544000;3798100
2576;4535800;3804200
2577;4727900;4026700
2578;4449300;3851600
2579;4625800;4032200
2580;4575200;4058500
2581;4741400;4110700
2582;4753900;4142800
2583;4659000;3906200
2584;4778000;4065500
2585;4709100;3753700
2586;4521400;3624700
2587;4526100;3623500
2588;4533300;3624900
2589;4526900;3621500
2590;4537400;3591000
2591;4673200;4068100
